2.5548e-08 -8.55782e-09 6.61797e-09 -5.10661e-09 3.4765e-09 -8.20568e-09 3.47409e-08 -2.37273e-08 3.99597e-08 2.40942e-07 -4.79532e-07 1.73774e-06 -3.22591e-06 -7.08311e-06 3.20011e-06 2.27392e-06 9.42331e-07 8.31895e-06 -3.84495e-05 3.1429e-06 -2.73324e-05 1.3134e-05 -2.07675e-06 5.60375e-06 -3.60908e-07 -2.09408e-06 -0.00018102 0.00018362 -0.000174929 -0.000237504 0.000170082 6.83203e-05 -6.094e-05 0.000198265 -8.54048e-06 -0.000451115 -0.000193806 0.000224251 0.000207267 0.000162995 -0.000129507 -0.000644985 -0.000286915 8.93739e-05 -0.000208664 0.000216648 0.000304779 8.62441e-05 -0.000219947 -0.000313542 -2.46851e-05 -0.000114418 0.000251388 5.64474e-05 -0.000210882 0.000230292 -5.34821e-05 -0.000103352 0.000102747 6.18812e-06 -3.63166e-05 -0.000247442 -0.000109254 8.93848e-05 0.000100736 -9.92357e-05 -9.81089e-06 -1.16734e-05 -1.39965e-05 2.33618e-05 -3.5107e-05 -1.1504e-05 -1.88851e-05 -2.32494e-05 8.13503e-06 2.86016e-06 5.81245e-06 7.84781e-06 -5.00773e-06 6.80123e-07 8.8038e-08 -4.71986e-08 6.45858e-08 -3.37683e-08 6.81235e-09 -7.52051e-09 3.91547e-09 -5.3465e-09 6.48602e-09 -8.55782e-09 2.5548e-08 
3.98674e-08 -8.82694e-09 1.01955e-08 -1.31204e-08 1.79066e-08 -1.47485e-08 -1.03887e-08 -2.79329e-08 -1.26203e-08 -2.52423e-07 3.68051e-07 -1.8145e-06 5.34257e-06 4.15158e-06 -1.48895e-06 -5.06392e-07 -5.88531e-07 -5.15482e-06 4.41421e-05 -1.34664e-05 1.32176e-05 4.45443e-06 -1.6402e-05 1.00342e-05 9.11258e-07 -1.60613e-06 0.000173788 -0.000186893 0.000186314 0.000192468 -0.00014277 -0.000108206 -8.00039e-06 -0.000199783 3.7873e-05 0.000476866 0.000156386 -0.000243994 -0.000192233 -0.00027402 9.02425e-05 0.000528504 0.000199143 -7.44432e-05 0.000358487 -0.000210308 -0.000457985 -0.00013435 0.000329287 0.000379122 -5.70006e-05 0.00011967 -0.00030722 -6.11583e-05 0.000186102 -0.000146488 4.53822e-05 0.000105295 -0.000126385 -8.81218e-05 -2.03272e-07 0.000267307 8.74148e-05 -7.99004e-05 -0.000128691 0.000127677 -5.2135e-06 -1.06664e-05 1.15587e-05 -8.69418e-06 3.01175e-05 2.33816e-05 2.60366e-05 1.47436e-05 -5.92767e-06 -1.88458e-06 -5.50677e-06 -8.89833e-06 3.80355e-06 -3.5347e-07 8.9339e-08 -7.35128e-08 -2.72105e-08 -2.53154e-09 2.81909e-08 -1.70699e-08 1.75156e-08 -1.30173e-08 1.02073e-08 -8.82694e-09 3.98674e-08 
6.15937e-08 4.27095e-09 -2.74887e-09 1.12621e-09 9.80331e-11 -1.35835e-08 5.24532e-08 -1.43349e-08 1.00552e-07 1.14813e-07 6.31279e-08 1.07044e-06 -6.53273e-06 -1.26739e-06 -1.25866e-06 3.74404e-07 -4.76732e-07 1.5872e-06 -4.8877e-05 2.326e-05 1.378e-06 -1.99023e-05 2.86355e-05 -3.89201e-05 8.41938e-06 1.09942e-05 -0.000138821 0.000148683 -0.000177431 -0.000177865 0.000171714 0.000110421 9.33413e-05 0.000177775 -3.92397e-05 -0.000456039 -4.94962e-05 0.000251478 0.000195895 0.000337997 -0.000131083 -0.000534006 -0.000215571 2.36022e-05 -0.000457446 0.000136852 0.000490865 0.000162612 -0.000501633 -0.000496696 0.000108558 -0.00015734 0.000290243 0.000113104 -0.000144266 0.000137754 -4.55088e-05 -7.131e-05 0.000139349 0.000105783 3.22016e-06 -0.000207821 -7.84746e-05 2.32449e-05 0.000151883 -0.000111022 1.97504e-05 2.97369e-05 -1.66866e-05 3.66813e-06 -2.10621e-05 -3.3901e-05 -3.10211e-05 -6.78908e-06 2.84345e-06 5.95946e-07 2.74928e-06 1.04011e-05 -2.21053e-06 -3.07983e-07 -4.12134e-08 -1.40725e-08 1.20798e-07 -4.30901e-08 3.26931e-10 -1.01194e-08 2.68566e-10 1.29852e-09 -2.70773e-09 4.27095e-09 6.15937e-08 
9.42131e-08 2.25756e-08 -1.48435e-08 1.55353e-08 -1.8e-08 3.8248e-08 -8.84229e-08 6.46642e-08 -2.08506e-07 1.08718e-07 -7.42252e-07 6.13378e-07 6.22781e-06 3.49889e-07 2.41919e-06 -9.25823e-07 2.2444e-06 -2.59407e-07 5.17506e-05 -2.99756e-05 -1.42977e-05 2.41296e-05 -1.85836e-05 6.07237e-05 -2.40021e-05 -1.85244e-05 9.16061e-05 -9.80674e-05 0.00016743 0.000200519 -0.000195701 -8.4172e-05 -0.000196276 -0.000178335 2.55601e-05 0.000399744 -2.36918e-06 -0.000185132 -0.000191975 -0.00031489 0.000149096 0.000584686 0.00026912 -3.41273e-05 0.000413918 -9.82472e-05 -0.000469282 -0.000188933 0.000575462 0.000504078 -0.000150759 0.000175509 -0.000189459 -0.000108996 0.000159143 -0.000190486 3.84051e-05 -1.9166e-06 -0.000139156 -3.16613e-05 4.29681e-05 0.00013505 7.00198e-05 2.75808e-05 -0.000135788 4.84823e-05 -3.08108e-05 -3.49449e-05 2.7845e-05 -6.78936e-06 4.63552e-06 4.42373e-05 3.30662e-05 6.11285e-07 1.20475e-06 2.6088e-07 1.22595e-06 -1.10486e-05 -3.22002e-08 1.5771e-06 -3.11287e-07 2.96799e-07 -2.67346e-07 8.45604e-08 -1.70073e-08 3.39354e-08 -1.90161e-08 1.54678e-08 -1.48383e-08 2.25756e-08 9.42131e-08 
1.42674e-07 4.39565e-08 -1.36214e-08 1.05496e-08 -1.35455e-08 1.91359e-09 3.65089e-08 -9.59064e-09 1.77425e-07 -1.90919e-07 1.17811e-06 -2.32931e-06 -5.23601e-06 -1.80089e-06 -5.07745e-07 3.05614e-07 -2.33626e-06 2.49525e-08 -5.09513e-05 3.53539e-05 1.86065e-05 -1.55901e-05 -5.1131e-06 -6.27878e-05 2.43384e-05 2.72864e-05 -3.89225e-05 6.26317e-05 -0.000201922 -0.000238824 0.000179756 8.54496e-05 0.000291462 0.000188219 -4.42317e-05 -0.00036177 -3.88815e-05 0.000126339 0.00020808 0.000262395 -4.47595e-05 -0.000566541 -0.000292344 0.00010818 -0.000305078 0.00010472 0.000445388 0.000192435 -0.000495277 -0.000329851 0.000215145 -0.00011982 0.000136358 5.04619e-05 -0.000213304 0.000213729 -2.8484e-05 4.04521e-05 0.000117475 -6.71731e-05 -8.82102e-05 -0.000123526 -7.39384e-05 -3.62013e-05 0.000103329 2.90897e-05 2.45141e-05 2.21568e-05 -3.21275e-05 1.35858e-05 1.00758e-05 -4.97824e-05 -3.10571e-05 2.19448e-06 -3.0855e-06 -1.0203e-06 -4.91744e-06 1.04704e-05 2.24684e-06 -3.0947e-06 6.17628e-07 -5.2449e-07 2.95956e-07 -1.76532e-08 -5.49754e-08 5.90265e-09 -1.11846e-08 1.04452e-08 -1.36644e-08 4.39565e-08 1.42674e-07 
2.13911e-07 7.18448e-08 2.69858e-10 -8.0195e-09 1.77864e-08 -1.76936e-08 -8.19903e-09 -1.72976e-08 -1.9479e-07 3.17284e-07 -1.30792e-06 3.24939e-06 4.56075e-06 4.34286e-06 -2.9436e-06 4.68453e-07 4.8292e-07 2.3581e-06 4.26304e-05 -3.81449e-05 -9.50173e-06 -3.99534e-06 2.14371e-05 5.32982e-05 -1.38896e-06 -4.81772e-05 2.68406e-07 -3.78189e-05 0.00027512 0.000231969 -0.000128063 -0.000112542 -0.000319595 -0.000180405 8.28916e-05 0.000356556 6.85655e-05 -0.000174923 -0.000223443 -0.000199926 -0.00010245 0.000495859 0.000321983 -0.000126216 0.000307111 -5.81705e-05 -0.000400859 -0.000130102 0.000398173 0.000144824 -0.000241341 5.86381e-05 -0.000184214 -1.43309e-07 0.000204122 -0.000188517 2.40215e-06 -7.27935e-06 -4.78775e-05 0.000126433 7.65107e-05 0.000167649 8.59984e-05 2.02705e-05 -9.36195e-05 -8.53588e-05 1.18807e-06 5.86788e-06 2.51327e-05 -2.55577e-05 -8.36262e-06 4.71233e-05 2.0296e-05 -1.50704e-06 1.43898e-06 6.76344e-07 8.2735e-06 -9.33255e-06 -3.71714e-06 4.70597e-06 -8.75978e-07 7.49194e-07 -3.26454e-07 -7.9528e-09 9.73403e-08 -1.77089e-08 1.334e-08 -8.09128e-09 2.83623e-10 7.18448e-08 2.13911e-07 
3.17526e-07 1.1191e-07 2.171e-08 -2.26011e-08 1.49287e-08 -1.00346e-08 5.12128e-08 -5.81543e-08 4.319e-07 -7.5462e-07 1.45978e-06 -3.32638e-06 -3.80105e-06 -7.05331e-06 5.85845e-06 1.03493e-06 3.23201e-08 -5.562e-06 -2.87784e-05 3.50964e-05 -4.95004e-06 2.18161e-05 -1.84569e-05 -4.13124e-05 -2.74306e-05 6.46285e-05 -4.22526e-07 1.98381e-05 -0.000309168 -0.00016025 4.44106e-05 0.000115392 0.000283242 0.00018323 -8.90811e-05 -0.000377586 -2.6011e-05 0.00026688 0.000161611 0.000122051 0.000176152 -0.000414106 -0.000366065 6.86254e-05 -0.000427156 -4.19014e-05 0.000380069 8.36576e-05 -0.000373471 -0.000123902 0.00019247 -8.31165e-05 0.000204707 -4.51144e-05 -0.000120617 0.000157047 4.85692e-05 -1.39805e-05 -3.75918e-05 -0.000127718 -2.66218e-05 -0.000212346 -7.11405e-05 -9.90698e-06 0.000111065 9.45749e-05 -3.03982e-05 -3.04772e-05 -1.9421e-05 3.95058e-05 -9.95703e-06 -3.79206e-05 2.39599e-07 2.15988e-06 7.10989e-07 1.56843e-06 -1.07634e-05 7.48121e-06 4.74052e-06 -6.58604e-06 1.33227e-06 -1.06315e-06 4.46399e-07 -9.8068e-08 -5.8986e-08 -2.01348e-08 2.33079e-08 -2.24445e-08 2.18347e-08 1.1191e-07 3.17526e-07 
4.6664e-07 1.71208e-07 4.88237e-08 -2.2096e-08 2.54888e-08 -4.48259e-08 -2.16053e-08 3.10678e-08 -6.17893e-07 1.16691e-06 -1.45276e-06 2.47119e-06 2.24591e-06 9.16816e-06 -7.64401e-06 -4.71678e-06 1.75675e-06 6.0771e-06 2.03685e-05 -3.05697e-05 1.24077e-05 -1.62869e-05 -5.69291e-06 2.80566e-05 4.57987e-05 -4.25249e-05 2.29274e-05 -1.92493e-05 0.000260734 8.0983e-05 4.24032e-05 -9.00165e-05 -0.000266603 -0.000216763 9.40088e-05 0.000427649 -3.76354e-05 -0.000284723 -5.19928e-05 -8.9007e-05 -0.000203428 0.000285431 0.000333411 -5.03515e-05 0.000516818 9.72373e-05 -0.000450471 -0.00016394 0.000355763 0.000207424 -0.000168338 0.000123714 -0.000108024 0.000108662 5.90387e-05 -0.000137262 -6.23215e-05 -5.02189e-05 5.15169e-05 7.02023e-05 -8.62777e-06 0.000224266 1.71986e-05 1.3461e-05 -0.000130043 -6.23867e-05 5.25265e-05 3.03528e-05 2.06441e-05 -4.02673e-05 2.88547e-05 2.43425e-05 -2.30524e-05 -8.65978e-06 -1.00088e-06 -3.35386e-06 1.0606e-05 -4.32237e-06 -5.35712e-06 7.87029e-06 -1.52116e-06 1.072e-06 -3.64455e-07 1.33103e-07 8.71476e-08 -1.96187e-08 1.17717e-08 -2.21583e-08 4.90067e-08 1.71208e-07 4.6664e-07 
6.78958e-07 2.58916e-07 8.44306e-08 -6.68287e-09 -3.78523e-08 9.03236e-08 -9.509e-09 8.9714e-08 5.86166e-07 -1.22023e-06 1.11798e-06 -7.35141e-07 -5.9175e-08 -8.90332e-06 7.49937e-06 9.05546e-06 -2.63685e-06 -4.58278e-06 -2.48218e-05 3.24809e-05 -1.19948e-05 -1.53251e-05 4.13772e-05 -2.36299e-05 -4.96079e-05 -1.23683e-05 -2.76303e-05 2.55221e-05 -0.000181984 -4.40559e-05 -6.7668e-05 8.04065e-05 0.000304726 0.000222901 -0.00015197 -0.000449746 7.11214e-05 0.000245257 2.28128e-05 0.000134199 0.000247625 -0.000138376 -0.000222779 9.53518e-05 -0.000540054 -0.000117687 0.000525818 0.000283748 -0.000320125 -0.0002469 0.00023288 -7.5618e-05 -1.97411e-05 -0.000141763 -4.99059e-05 0.000141229 -1.54534e-06 0.000129988 1.02431e-05 1.16602e-05 2.45869e-05 -0.000191183 4.19283e-05 -3.76628e-05 0.00011936 3.71138e-05 -6.6831e-05 -1.22014e-05 -1.78045e-05 2.18915e-05 -3.36413e-05 -1.05176e-05 3.99411e-05 1.85164e-05 7.90961e-07 2.30735e-06 -7.92732e-06 8.53439e-07 4.47205e-06 -6.88924e-06 7.31371e-07 -5.77141e-07 2.61932e-08 -8.80731e-08 -1.22635e-07 5.29881e-08 -1.85667e-08 -6.07604e-09 8.45966e-08 2.58916e-07 6.78958e-07 
9.78048e-07 3.87518e-07 1.34795e-07 2.01838e-08 -3.84332e-09 -2.6028e-08 -9.50383e-08 -1.01663e-07 -4.90654e-07 1.14139e-06 -1.20078e-06 -7.21291e-07 -2.94954e-06 5.41544e-06 -4.70216e-06 -1.34285e-05 8.50804e-07 3.62596e-06 3.82492e-05 -3.76346e-05 8.83698e-06 4.37053e-05 -6.00711e-05 3.84819e-05 3.35183e-05 5.113e-05 9.13272e-06 -1.21896e-05 0.00014744 3.05867e-05 2.40131e-05 -8.62222e-05 -0.000352935 -0.000174822 0.000197106 0.000366122 -7.37552e-05 -0.000219765 -7.89884e-05 -0.000135907 -0.000259564 8.50771e-05 0.000140156 -0.000114768 0.000563745 0.000188908 -0.000472381 -0.000273559 0.000341802 0.000206789 -0.000288756 1.42847e-05 8.33034e-05 0.000131662 3.64378e-05 -0.000182876 4.37784e-05 -0.000133269 -4.14738e-05 -2.17547e-05 -3.23084e-05 0.000112683 -8.15484e-05 7.94747e-05 -6.17029e-05 -5.65859e-05 6.40813e-05 1.12378e-06 6.69606e-06 -2.58049e-06 2.03854e-05 6.22162e-06 -4.85187e-05 -2.75021e-05 -8.14671e-07 -1.55778e-07 5.22899e-06 1.54486e-06 -1.78034e-06 3.3092e-06 8.9372e-07 6.9087e-08 1.96908e-07 1.34674e-07 3.73794e-08 7.48659e-09 -2.79177e-08 1.87373e-08 1.34905e-07 3.87518e-07 9.78048e-07 
