2.5548e-08 3.35972e-08 3.92961e-08 4.06121e-08 3.82518e-08 3.3539e-08 2.77333e-08 2.18154e-08 1.64267e-08 1.18911e-08 8.30291e-09 5.60816e-09 3.67194e-09 2.33467e-09 1.44391e-09 8.69748e-10 5.10824e-10 2.92876e-10 1.6409e-10 8.99092e-11 4.82146e-11 2.53287e-11 1.30431e-11 6.58791e-12 3.26638e-12 1.5906e-12 7.61184e-13 3.58224e-13 1.65891e-13 7.56324e-14 3.39649e-14 1.50349e-14 6.56317e-15 2.82689e-15 1.20226e-15 5.0508e-16 2.09716e-16 8.61254e-17 3.49983e-17 1.40807e-17 5.61318e-18 2.21879e-18 8.7182e-19 3.45186e-19 1.49301e-19 9.91674e-20 1.47035e-19 3.38762e-19 8.56025e-19 2.18107e-18 5.52438e-18 1.38751e-17 3.45284e-17 8.50665e-17 2.07377e-16 4.99991e-16 1.19138e-15 2.8042e-15 6.51624e-15 1.49408e-14 3.37854e-14 7.52916e-14 1.65274e-13 3.57201e-13 7.59542e-13 1.58808e-12 3.26305e-12 6.58485e-12 1.30435e-11 2.53406e-11 4.82547e-11 9.00147e-11 1.64336e-10 2.93392e-10 5.11782e-10 8.71394e-10 1.44692e-09 2.33982e-09 3.67996e-09 5.62099e-09 8.32196e-09 1.19165e-08 1.64624e-08 2.18626e-08 2.77878e-08 3.36046e-08 3.83249e-08 4.0679e-08 3.93486e-08 3.36266e-08 2.5548e-08 
3.98674e-08 5.41002e-08 6.13484e-08 6.20838e-08 5.77877e-08 5.03478e-08 4.1509e-08 3.26249e-08 2.45814e-08 1.78252e-08 1.24792e-08 8.45608e-09 5.55741e-09 3.54849e-09 2.20462e-09 1.33447e-09 7.87853e-10 4.54188e-10 2.55923e-10 1.41056e-10 7.60985e-11 4.02307e-11 2.08504e-11 1.05998e-11 5.29125e-12 2.59435e-12 1.25001e-12 5.92389e-13 2.76321e-13 1.26884e-13 5.73953e-14 2.55947e-14 1.12565e-14 4.88478e-15 2.09321e-15 8.86106e-16 3.70744e-16 1.53433e-16 6.28351e-17 2.5477e-17 1.02357e-17 4.07749e-18 1.61509e-18 6.4496e-19 2.81712e-19 1.88545e-19 2.78373e-19 6.35653e-19 1.59269e-18 4.02542e-18 1.0115e-17 2.52042e-17 6.22292e-17 1.52111e-16 3.67913e-16 8.80148e-16 2.08131e-15 4.86127e-15 1.12097e-14 2.55098e-14 5.72499e-14 1.26643e-13 2.75981e-13 5.92107e-13 1.25002e-12 2.5952e-12 5.29544e-12 1.06134e-11 2.08831e-11 4.03056e-11 7.62591e-11 1.41382e-10 2.56549e-10 4.55379e-10 7.89987e-10 1.3379e-09 2.21047e-09 3.5579e-09 5.57184e-09 8.47848e-09 1.25115e-08 1.78687e-08 2.46398e-08 3.27003e-08 4.15961e-08 5.045e-08 5.78995e-08 6.21868e-08 6.14298e-08 5.41458e-08 3.98674e-08 
6.15937e-08 8.26404e-08 9.25551e-08 9.28007e-08 8.58769e-08 7.45839e-08 6.14164e-08 4.82875e-08 3.64335e-08 2.64803e-08 1.85939e-08 1.2644e-08 8.34301e-09 5.35053e-09 3.33983e-09 2.03183e-09 1.20607e-09 6.99179e-10 3.96215e-10 2.19682e-10 1.19265e-10 6.34457e-11 3.30906e-11 1.69372e-11 8.51131e-12 4.20112e-12 2.03843e-12 9.72957e-13 4.57094e-13 2.11401e-13 9.63314e-14 4.32821e-14 1.91772e-14 8.38467e-15 3.62028e-15 1.5443e-15 6.51114e-16 2.71553e-16 1.12063e-16 4.57954e-17 1.85432e-17 7.44581e-18 2.9735e-18 1.19765e-18 5.2826e-19 3.56279e-19 5.23774e-19 1.18532e-18 2.94426e-18 7.38085e-18 1.8398e-17 4.54788e-17 1.11399e-16 2.70154e-16 6.48311e-16 1.5387e-15 3.61036e-15 8.36818e-15 1.91524e-14 4.32523e-14 9.6331e-14 2.11512e-13 4.57511e-13 9.74442e-13 2.04241e-12 4.21024e-12 8.53095e-12 1.69827e-11 3.31905e-11 6.36402e-11 1.19645e-10 2.20398e-10 3.97543e-10 7.01458e-10 1.21012e-09 2.0385e-09 3.35064e-09 5.36723e-09 8.36796e-09 1.26819e-08 1.86481e-08 2.65539e-08 3.6529e-08 4.84064e-08 6.15587e-08 7.47427e-08 8.60437e-08 9.29589e-08 9.2682e-08 8.27113e-08 6.15937e-08 
9.42131e-08 1.23759e-07 1.37103e-07 1.36598e-07 1.25961e-07 1.09215e-07 8.99273e-08 7.07811e-08 5.35099e-08 3.89959e-08 2.74723e-08 1.87522e-08 1.24254e-08 8.00475e-09 5.02146e-09 3.07072e-09 1.83252e-09 1.06835e-09 6.09012e-10 3.39714e-10 1.85566e-10 9.93362e-11 5.21581e-11 2.68738e-11 1.35939e-11 6.75641e-12 3.30151e-12 1.58727e-12 7.50971e-13 3.49858e-13 1.60615e-13 7.27037e-14 3.24533e-14 1.42974e-14 6.22057e-15 2.67398e-15 1.13616e-15 4.77509e-16 1.98605e-16 8.18104e-17 3.33888e-17 1.3516e-17 5.44161e-18 2.21062e-18 9.84829e-19 6.69299e-19 9.79483e-19 2.19659e-18 5.40916e-18 1.34475e-17 3.3249e-17 8.15312e-17 1.98118e-16 4.76654e-16 1.13487e-15 2.67249e-15 6.22116e-15 1.43069e-14 3.24923e-14 7.28199e-14 1.60981e-13 3.50777e-13 7.5315e-13 1.5924e-12 3.31354e-12 6.78194e-12 1.36456e-11 2.69743e-11 5.23678e-11 9.97471e-11 1.86334e-10 3.41085e-10 6.11486e-10 1.0726e-09 1.8397e-09 3.08237e-09 5.04007e-09 8.03412e-09 1.24677e-08 1.8815e-08 2.75613e-08 3.91164e-08 5.36654e-08 7.09698e-08 9.01516e-08 1.09468e-07 1.26215e-07 1.36842e-07 1.37304e-07 1.23869e-07 9.42131e-08 
1.42674e-07 1.83152e-07 2.0069e-07 1.98803e-07 1.82804e-07 1.58358e-07 1.30449e-07 1.02831e-07 7.79201e-08 5.69532e-08 4.02637e-08 2.75927e-08 1.83629e-08 1.18856e-08 7.49348e-09 4.6064e-09 2.76432e-09 1.62085e-09 9.29368e-10 5.21536e-10 2.86701e-10 1.54485e-10 8.16438e-11 4.23409e-11 2.15648e-11 1.07933e-11 5.31241e-12 2.57223e-12 1.22565e-12 5.75197e-13 2.66031e-13 1.21313e-13 5.45637e-14 2.42226e-14 1.06203e-14 4.60075e-15 1.97014e-15 8.34526e-16 3.49887e-16 1.45271e-16 5.9763e-17 2.43888e-17 9.90023e-18 4.05735e-18 1.82596e-18 1.25016e-18 1.82094e-18 4.04562e-18 9.87664e-18 2.43497e-17 5.97141e-17 1.45244e-16 3.50105e-16 8.35599e-16 1.97371e-15 4.61122e-15 1.06501e-14 2.43025e-14 5.47627e-14 1.21785e-13 2.67192e-13 5.77845e-13 1.23155e-12 2.5846e-12 5.33943e-12 1.08495e-11 2.16763e-11 4.25551e-11 8.20444e-11 1.55253e-10 2.88118e-10 5.24117e-10 9.33756e-10 1.6283e-09 2.77658e-09 4.62652e-09 7.52425e-09 1.19344e-08 1.84335e-08 2.76948e-08 4.04071e-08 5.7146e-08 7.81676e-08 1.03134e-07 1.30802e-07 1.58745e-07 1.83206e-07 1.9918e-07 2.00988e-07 1.83318e-07 1.42674e-07 
2.13911e-07 2.68463e-07 2.90994e-07 2.86651e-07 2.62923e-07 2.27632e-07 1.87643e-07 1.4817e-07 1.1256e-07 8.25308e-08 5.85578e-08 4.02953e-08 2.69357e-08 1.75198e-08 1.11016e-08 6.86081e-09 4.14008e-09 2.44159e-09 1.40841e-09 7.95333e-10 4.39974e-10 2.38587e-10 1.26911e-10 6.62648e-11 3.39841e-11 1.71315e-11 8.49164e-12 4.14043e-12 1.98736e-12 9.39576e-13 4.37811e-13 2.0115e-13 9.11624e-14 4.07817e-14 1.80192e-14 7.86618e-15 3.39521e-15 1.44964e-15 6.12662e-16 2.56394e-16 1.06339e-16 4.37523e-17 1.79073e-17 7.40504e-18 3.36683e-18 2.32233e-18 3.36643e-18 7.40895e-18 1.79282e-17 4.38285e-17 1.06598e-16 2.57165e-16 6.14862e-16 1.45568e-15 3.41083e-15 7.90535e-15 1.81138e-14 4.10093e-14 9.16857e-14 2.02354e-13 4.4052e-13 9.45636e-13 2.00015e-12 4.16717e-12 8.5454e-12 1.7242e-11 3.42007e-11 6.66777e-11 1.2768e-10 2.39987e-10 4.42472e-10 7.99728e-10 1.41592e-09 2.45428e-09 4.16068e-09 6.89402e-09 1.11519e-08 1.75968e-08 2.70502e-08 4.04582e-08 5.87864e-08 8.28337e-08 1.12947e-07 1.48646e-07 1.88193e-07 2.28217e-07 2.63544e-07 2.87244e-07 2.91449e-07 2.68713e-07 2.13911e-07 
3.17526e-07 3.90044e-07 4.18366e-07 4.09922e-07 3.75098e-07 3.24599e-07 2.67819e-07 2.11877e-07 1.61381e-07 1.1871e-07 8.45511e-08 5.84243e-08 3.92323e-08 2.56426e-08 1.63315e-08 1.01479e-08 6.15848e-09 3.65324e-09 2.11999e-09 1.20454e-09 6.7053e-10 3.65989e-10 1.96006e-10 1.03048e-10 5.32206e-11 2.70155e-11 1.3484e-11 6.62233e-12 3.20205e-12 1.52514e-12 7.16023e-13 3.31474e-13 1.5138e-13 6.82444e-14 3.0387e-14 1.33699e-14 5.81709e-15 2.50353e-15 1.06653e-15 4.49966e-16 1.88167e-16 7.80535e-17 3.22171e-17 1.34447e-17 6.17566e-18 4.29172e-18 6.19126e-18 1.34949e-17 3.23624e-17 7.84453e-17 1.89211e-16 4.52644e-16 1.07335e-15 2.52046e-15 5.85795e-15 1.34679e-14 3.06127e-14 6.87695e-14 1.52539e-13 3.34055e-13 7.21633e-13 1.53734e-12 3.22714e-12 6.67338e-12 1.35855e-11 2.72133e-11 5.3605e-11 1.03776e-10 1.97359e-10 3.68464e-10 6.74894e-10 1.21198e-09 2.13253e-09 3.67362e-09 6.19153e-09 1.02007e-08 1.64125e-08 2.57636e-08 3.94117e-08 5.86782e-08 8.49024e-08 1.19181e-07 1.61977e-07 2.12605e-07 2.68657e-07 3.25495e-07 3.76041e-07 4.10821e-07 4.1905e-07 3.90418e-07 3.17526e-07 
4.6664e-07 5.61823e-07 5.96636e-07 5.81633e-07 5.31036e-07 4.59418e-07 3.79456e-07 3.00796e-07 2.29738e-07 1.69564e-07 1.21233e-07 8.41247e-08 5.67549e-08 3.72769e-08 2.38645e-08 1.49095e-08 9.09932e-09 5.42949e-09 3.17001e-09 1.81242e-09 1.01546e-09 5.57943e-10 3.00808e-10 1.59222e-10 8.28001e-11 4.23225e-11 2.12766e-11 1.0526e-11 5.12731e-12 2.46052e-12 1.16406e-12 5.42993e-13 2.4989e-13 1.13532e-13 5.09497e-14 2.25978e-14 9.91051e-15 4.2996e-15 1.84655e-15 7.85535e-16 3.31203e-16 1.38532e-16 5.76764e-17 2.42872e-17 1.12731e-17 7.89244e-18 1.13289e-17 2.44535e-17 5.81105e-17 1.39623e-16 3.33958e-16 7.92248e-16 1.86295e-15 4.33867e-15 1.00017e-14 2.28097e-14 5.14279e-14 1.14615e-13 2.52258e-13 5.48086e-13 1.17488e-12 2.48353e-12 5.17487e-12 1.06199e-11 2.14612e-11 4.26796e-11 8.34686e-11 1.60465e-10 3.03072e-10 5.62017e-10 1.02264e-09 1.82474e-09 3.19063e-09 5.46309e-09 9.15328e-09 1.49935e-08 2.39923e-08 3.74656e-08 5.70301e-08 8.45172e-08 1.21768e-07 1.70273e-07 2.30638e-07 3.01889e-07 3.80712e-07 4.60776e-07 5.32476e-07 5.82976e-07 5.9765e-07 5.62376e-07 4.6664e-07 
6.78958e-07 8.02359e-07 8.44128e-07 8.19024e-07 7.46307e-07 6.45565e-07 5.33837e-07 4.24078e-07 3.24817e-07 2.40562e-07 1.72666e-07 1.20336e-07 8.15616e-08 5.38336e-08 3.46461e-08 2.17647e-08 1.33593e-08 8.01846e-09 4.70995e-09 2.70973e-09 1.52799e-09 8.45059e-10 4.58628e-10 2.44426e-10 1.27997e-10 6.58935e-11 3.33674e-11 1.66293e-11 8.16091e-12 3.94623e-12 1.88122e-12 8.84233e-13 4.10114e-13 1.87796e-13 8.49472e-14 3.79797e-14 1.67894e-14 7.34378e-15 3.17998e-15 1.36407e-15 5.79886e-16 2.44619e-16 1.0273e-16 4.36663e-17 2.04859e-17 1.44481e-17 2.06319e-17 4.4087e-17 1.03801e-16 2.47217e-16 5.86185e-16 1.37902e-15 3.21559e-15 7.42683e-15 1.69803e-14 3.84103e-14 8.59052e-14 1.899e-13 4.14633e-13 8.93752e-13 1.90121e-12 3.98767e-12 8.24586e-12 1.67991e-11 3.36939e-11 6.6519e-11 1.29178e-10 2.46566e-10 4.62471e-10 8.51803e-10 1.53976e-09 2.72974e-09 4.74309e-09 8.07206e-09 1.34445e-08 2.18976e-08 3.48479e-08 5.41286e-08 8.19833e-08 1.20929e-07 1.73475e-07 2.41626e-07 3.26161e-07 4.25702e-07 5.35708e-07 6.476e-07 7.48442e-07 8.20996e-07 8.45611e-07 8.03165e-07 6.78958e-07 
9.78048e-07 1.1361e-06 1.18488e-06 1.14468e-06 1.0413e-06 9.00809e-07 7.45884e-07 5.93866e-07 4.56207e-07 3.39044e-07 2.44318e-07 1.71016e-07 1.16458e-07 7.72563e-08 4.9987e-08 3.15753e-08 1.94901e-08 1.17665e-08 6.95379e-09 4.02584e-09 2.2848e-09 1.27197e-09 6.95029e-10 3.72984e-10 1.96694e-10 1.01987e-10 5.20218e-11 2.61185e-11 1.29144e-11 6.29305e-12 3.02263e-12 1.4318e-12 6.69311e-13 3.08924e-13 1.40859e-13 6.34842e-14 2.82935e-14 1.24775e-14 5.44814e-15 2.35655e-15 1.01033e-15 4.29857e-16 1.82131e-16 7.8167e-17 3.70641e-17 2.63315e-17 3.74025e-17 7.91137e-17 1.84488e-16 4.35524e-16 1.02374e-15 2.38789e-15 5.52102e-15 1.26448e-14 2.86707e-14 6.43214e-14 1.42683e-13 3.1286e-13 6.77665e-13 1.44908e-12 3.05851e-12 6.36627e-12 1.30619e-11 2.641e-11 5.25878e-11 1.03047e-10 1.98666e-10 3.76583e-10 7.0145e-10 1.28316e-09 2.30407e-09 4.05829e-09 7.00737e-09 1.18524e-08 1.96235e-08 3.17783e-08 5.02957e-08 7.77138e-08 1.1711e-07 1.71925e-07 2.45547e-07 3.40648e-07 4.58203e-07 5.96267e-07 7.48652e-07 9.03801e-07 1.04441e-06 1.14754e-06 1.18702e-06 1.13726e-06 9.78048e-07 
