1.22  0.295236  0.295230  6.04828e-06 
1.23  0.292299  0.292293  6.03718e-06 
1.24  0.289390  0.289384  6.0257e-06 
1.25  0.286511  0.286505  6.01386e-06 
1.26  0.283660  0.283654  6.00165e-06 
1.27  0.280838  0.280832  5.98909e-06 
1.28  0.278043  0.278037  5.97619e-06 
1.29  0.275277  0.275271  5.96295e-06 
1.30  0.272538  0.272532  5.94938e-06 
1.31  0.269826  0.269820  5.9355e-06 
1.32  0.267141  0.267135  5.9213e-06 
1.33  0.264483  0.264477  5.90679e-06 
1.34  0.261852  0.261846  5.89199e-06 
1.35  0.259246  0.259240  5.87689e-06 
1.36  0.256667  0.256661  5.86152e-06 
1.37  0.254113  0.254107  5.84587e-06 
1.38  0.251584  0.251579  5.82995e-06 
1.39  0.249081  0.249075  5.81376e-06 
1.40  0.246603  0.246597  5.79732e-06 
1.41  0.244149  0.244143  5.78064e-06 
1.42  0.241720  0.241714  5.76371e-06 
1.43  0.239315  0.239309  5.74655e-06 
1.44  0.236933  0.236928  5.72915e-06 
1.45  0.234576  0.234570  5.71154e-06 
1.46  0.232242  0.232236  5.69371e-06 
1.47  0.229931  0.229925  5.67566e-06 
1.48  0.227643  0.227638  5.65741e-06 
1.49  0.225378  0.225373  5.63897e-06 
1.50  0.223136  0.223130  5.62033e-06 
1.51  0.220916  0.220910  5.6015e-06 
1.52  0.218717  0.218712  5.58249e-06 
1.53  0.216541  0.216536  5.56331e-06 
1.54  0.214387  0.214381  5.54395e-06 
1.55  0.212253  0.212248  5.52443e-06 
1.56  0.210142  0.210136  5.50475e-06 
1.57  0.208051  0.208045  5.48491e-06 
1.58  0.205981  0.205975  5.46493e-06 
1.59  0.203931  0.203926  5.44479e-06 
1.60  0.201902  0.201897  5.42452e-06 
1.61  0.199893  0.199888  5.40411e-06 
1.62  0.197904  0.197899  5.38357e-06 
1.63  0.195935  0.195930  5.36291e-06 
1.64  0.193985  0.193980  5.34212e-06 
1.65  0.192055  0.192050  5.32121e-06 
1.66  0.190144  0.190139  5.3002e-06 
1.67  0.188252  0.188247  5.27907e-06 
1.68  0.186379  0.186374  5.25784e-06 
1.69  0.184525  0.184520  5.23651e-06 
1.70  0.182689  0.182684  5.21508e-06 
1.71  0.180871  0.180866  5.19356e-06 
1.72  0.179071  0.179066  5.17196e-06 
1.73  0.177290  0.177284  5.15027e-06 
1.74  0.175526  0.175520  5.12849e-06 
1.75  0.173779  0.173774  5.10665e-06 
1.76  0.172050  0.172045  5.08473e-06 
1.77  0.170338  0.170333  5.06274e-06 
1.78  0.168643  0.168638  5.04068e-06 
1.79  0.166965  0.166960  5.01856e-06 
1.80  0.165304  0.165299  4.99638e-06 
1.81  0.163659  0.163654  4.97415e-06 
1.82  0.162031  0.162026  4.95187e-06 
1.83  0.160418  0.160414  4.92953e-06 
1.84  0.158822  0.158817  4.90715e-06 
1.85  0.157242  0.157237  4.88473e-06 
1.86  0.155677  0.155673  4.86227e-06 
1.87  0.154129  0.154124  4.83977e-06 
1.88  0.152595  0.152590  4.81723e-06 
1.89  0.151077  0.151072  4.79467e-06 
1.90  0.149573  0.149569  4.77208e-06 
1.91  0.148085  0.148080  4.74946e-06 
1.92  0.146612  0.146607  4.72683e-06 
1.93  0.145153  0.145148  4.70417e-06 
1.94  0.143709  0.143704  4.68149e-06 
1.95  0.142279  0.142274  4.6588e-06 
1.96  0.140863  0.140858  4.6361e-06 
1.97  0.139461  0.139457  4.61339e-06 
1.98  0.138074  0.138069  4.59067e-06 
1.99  0.136700  0.136695  4.56795e-06 
2.00  0.135340  0.135335  4.54522e-06 
2.01  0.133993  0.133989  4.5225e-06 
2.02  0.132660  0.132655  4.49977e-06 
2.03  0.131340  0.131336  4.47705e-06 
2.04  0.130033  0.130029  4.45434e-06 
2.05  0.128739  0.128735  4.43164e-06 
2.06  0.127458  0.127454  4.40895e-06 
2.07  0.126190  0.126186  4.38627e-06 
2.08  0.124935  0.124930  4.3636e-06 
2.09  0.123691  0.123687  4.34095e-06 
2.10  0.122461  0.122456  4.31832e-06 
2.11  0.121242  0.121238  4.29572e-06 
2.12  0.120036  0.120032  4.27313e-06 
2.13  0.118842  0.118837  4.25057e-06 
2.14  0.117659  0.117655  4.22803e-06 
2.15  0.116488  0.116484  4.20552e-06 
2.16  0.115329  0.115325  4.18304e-06 
2.17  0.114182  0.114178  4.16059e-06 
2.18  0.113046  0.113042  4.13818e-06 
2.19  0.111921  0.111917  4.1158e-06 
2.20  0.110807  0.110803  4.09345e-06 
2.21  0.109705  0.109701  4.07114e-06 
2.22  0.108613  0.108609  4.04887e-06 
2.23  0.107532  0.107528  4.02664e-06 
2.24  0.106463  0.106459  4.00445e-06 
2.25  0.105403  0.105399  3.98231e-06 
2.26  0.104354  0.104350  3.96021e-06 
2.27  0.103316  0.103312  3.93815e-06 
2.28  0.102288  0.102284  3.91614e-06 
2.29  0.101270  0.101266  3.89418e-06 
2.30  0.100263  0.100259  3.87227e-06 
2.31  0.099265  0.099261  3.85041e-06 
2.32  0.098277  0.098274  3.8286e-06 
2.33  0.097300  0.097296  3.80684e-06 
2.34  0.096331  0.096328  3.78514e-06 
2.35  0.095373  0.095369  3.76349e-06 
2.36  0.094424  0.094420  3.7419e-06 
2.37  0.093484  0.093481  3.72037e-06 
2.38  0.092554  0.092551  3.69889e-06 
2.39  0.091633  0.091630  3.67747e-06 
2.40  0.090722  0.090718  3.65612e-06 
2.41  0.089819  0.089815  3.63482e-06 
2.42  0.088925  0.088922  3.61359e-06 
2.43  0.088040  0.088037  3.59241e-06 
2.44  0.087164  0.087161  3.5713e-06 
2.45  0.086297  0.086294  3.55026e-06 
2.46  0.085438  0.085435  3.52928e-06 
2.47  0.084588  0.084585  3.50837e-06 
2.48  0.083747  0.083743  3.48752e-06 
2.49  0.082913  0.082910  3.46675e-06 
2.50  0.082088  0.082085  3.44603e-06 
2.51  0.081272  0.081268  3.42539e-06 
2.52  0.080463  0.080460  3.40482e-06 
2.53  0.079662  0.079659  3.38432e-06 
2.54  0.078870  0.078866  3.36389e-06 
2.55  0.078085  0.078082  3.34353e-06 
2.56  0.077308  0.077305  3.32324e-06 
2.57  0.076539  0.076536  3.30303e-06 
2.58  0.075777  0.075774  3.28289e-06 
2.59  0.075023  0.075020  3.26282e-06 
2.60  0.074277  0.074274  3.24283e-06 
2.61  0.073538  0.073535  3.22291e-06 
2.62  0.072806  0.072803  3.20307e-06 
2.63  0.072082  0.072078  3.1833e-06 
2.64  0.071364  0.071361  3.16361e-06 
2.65  0.070654  0.070651  3.144e-06 
2.66  0.069951  0.069948  3.12446e-06 
2.67  0.069255  0.069252  3.105e-06 
2.68  0.068566  0.068563  3.08562e-06 
2.69  0.067884  0.067881  3.06631e-06 
2.70  0.067209  0.067206  3.04709e-06 
2.71  0.066540  0.066537  3.02794e-06 
2.72  0.065878  0.065875  3.00888e-06 
2.73  0.065222  0.065219  2.98989e-06 
2.74  0.064573  0.064570  2.97098e-06 
2.75  0.063931  0.063928  2.95216e-06 
2.76  0.063295  0.063292  2.93341e-06 
2.77  0.062665  0.062662  2.91475e-06 
2.78  0.062041  0.062039  2.89616e-06 
2.79  0.061424  0.061421  2.87766e-06 
2.80  0.060813  0.060810  2.85924e-06 
2.81  0.060208  0.060205  2.8409e-06 
2.82  0.059609  0.059606  2.82264e-06 
2.83  0.059016  0.059013  2.80447e-06 
2.84  0.058428  0.058426  2.78637e-06 
2.85  0.057847  0.057844  2.76836e-06 
2.86  0.057272  0.057269  2.75043e-06 
2.87  0.056702  0.056699  2.73259e-06 
2.88  0.056137  0.056135  2.71482e-06 
2.89  0.055579  0.055576  2.69714e-06 
2.90  0.055026  0.055023  2.67955e-06 
2.91  0.054478  0.054476  2.66203e-06 
2.92  0.053936  0.053934  2.6446e-06 
2.93  0.053400  0.053397  2.62725e-06 
2.94  0.052868  0.052866  2.60999e-06 
2.95  0.052342  0.052340  2.59281e-06 
2.96  0.051821  0.051819  2.57571e-06 
2.97  0.051306  0.051303  2.5587e-06 
2.98  0.050795  0.050793  2.54177e-06 
2.99  0.050290  0.050287  2.52492e-06 
3.00  0.049790  0.049787  2.50816e-06 
3.01  0.049294  0.049292  2.49148e-06 
3.02  0.048804  0.048801  2.47489e-06 
3.03  0.048318  0.048316  2.45838e-06 
3.04  0.047837  0.047835  2.44195e-06 
3.05  0.047361  0.047359  2.4256e-06 
3.06  0.046890  0.046888  2.40934e-06 
3.07  0.046424  0.046421  2.39316e-06 
3.08  0.045962  0.045959  2.37707e-06 
3.09  0.045504  0.045502  2.36106e-06 
3.10  0.045052  0.045049  2.34513e-06 
3.11  0.044603  0.044601  2.32928e-06 
3.12  0.044159  0.044157  2.31352e-06 
3.13  0.043720  0.043718  2.29785e-06 
3.14  0.043285  0.043283  2.28225e-06 
3.15  0.042854  0.042852  2.26674e-06 
3.16  0.042428  0.042426  2.25131e-06 
3.17  0.042006  0.042004  2.23596e-06 
3.18  0.041588  0.041586  2.2207e-06 
3.19  0.041174  0.041172  2.20551e-06 
3.20  0.040764  0.040762  2.19041e-06 
3.21  0.040359  0.040357  2.1754e-06 
3.22  0.039957  0.039955  2.16046e-06 
3.23  0.039560  0.039557  2.14561e-06 
3.24  0.039166  0.039164  2.13083e-06 
3.25  0.038776  0.038774  2.11614e-06 
3.26  0.038390  0.038388  2.10153e-06 
3.27  0.038009  0.038006  2.087e-06 
3.28  0.037630  0.037628  2.07256e-06 
3.29  0.037256  0.037254  2.05819e-06 
3.30  0.036885  0.036883  2.04391e-06 
3.31  0.036518  0.036516  2.0297e-06 
3.32  0.036155  0.036153  2.01558e-06 
3.33  0.035795  0.035793  2.00153e-06 
3.34  0.035439  0.035437  1.98757e-06 
3.35  0.035086  0.035084  1.97368e-06 
3.36  0.034737  0.034735  1.95988e-06 
3.37  0.034392  0.034390  1.94615e-06 
3.38  0.034049  0.034047  1.9325e-06 
3.39  0.033711  0.033709  1.91894e-06 
3.40  0.033375  0.033373  1.90545e-06 
3.41  0.033043  0.033041  1.89204e-06 
3.42  0.032714  0.032712  1.8787e-06 
3.43  0.032389  0.032387  1.86545e-06 
3.44  0.032067  0.032065  1.85227e-06 
3.45  0.031747  0.031746  1.83917e-06 
3.46  0.031432  0.031430  1.82615e-06 
3.47  0.031119  0.031117  1.81321e-06 
3.48  0.030809  0.030807  1.80034e-06 
3.49  0.030503  0.030501  1.78755e-06 
3.50  0.030199  0.030197  1.77483e-06 
3.51  0.029899  0.029897  1.76219e-06 
3.52  0.029601  0.029599  1.74963e-06 
3.53  0.029307  0.029305  1.73714e-06 
3.54  0.029015  0.029013  1.72473e-06 
3.55  0.028726  0.028725  1.71239e-06 
3.56  0.028441  0.028439  1.70013e-06 
3.57  0.028158  0.028156  1.68794e-06 
3.58  0.027877  0.027876  1.67582e-06 
3.59  0.027600  0.027598  1.66378e-06 
3.60  0.027325  0.027324  1.65182e-06 
3.61  0.027053  0.027052  1.63993e-06 
3.62  0.026784  0.026783  1.62811e-06 
3.63  0.026518  0.026516  1.61636e-06 
3.64  0.026254  0.026252  1.60468e-06 
3.65  0.025993  0.025991  1.59308e-06 
3.66  0.025734  0.025733  1.58155e-06 
3.67  0.025478  0.025476  1.57009e-06 
3.68  0.025225  0.025223  1.55871e-06 
3.69  0.024974  0.024972  1.54739e-06 
3.70  0.024725  0.024724  1.53615e-06 
3.71  0.024479  0.024478  1.52497e-06 
3.72  0.024235  0.024234  1.51387e-06 
