0.0062  0.025207  6.88555e-05 
0.0063  0.025668  7.13992e-05 
0.0064  0.026127  7.3989e-05 
0.0065  0.026586  7.66246e-05 
0.0066  0.027043  7.93061e-05 
0.0067  0.027499  8.20332e-05 
0.0068  0.027954  8.48059e-05 
0.0069  0.028408  8.7624e-05 
0.0070  0.028861  9.04875e-05 
0.0071  0.029313  9.33963e-05 
0.0072  0.029764  9.63501e-05 
0.0073  0.030213  9.9349e-05 
0.0074  0.030661  0.000102393 
0.0075  0.031108  0.000105481 
0.0076  0.031554  0.000108614 
0.0077  0.031999  0.000111792 
0.0078  0.032442  0.000115014 
0.0079  0.032884  0.00011828 
0.0080  0.033325  0.000121591 
0.0081  0.033764  0.000124945 
0.0082  0.034202  0.000128344 
0.0083  0.034639  0.000131786 
0.0084  0.035075  0.000135271 
0.0085  0.035509  0.000138801 
0.0086  0.035942  0.000142373 
0.0087  0.036373  0.000145989 
0.0088  0.036803  0.000149648 
0.0089  0.037232  0.00015335 
0.0090  0.037659  0.000157094 
0.0091  0.038085  0.000160881 
0.0092  0.038510  0.000164711 
0.0093  0.038933  0.000168583 
0.0094  0.039355  0.000172498 
0.0095  0.039775  0.000176454 
0.0096  0.040193  0.000180453 
0.0097  0.040611  0.000184493 
0.0098  0.041026  0.000188575 
0.0099  0.041441  0.000192698 
0.0100  0.041854  0.000196863 
0.0101  0.042265  0.000201069 
0.0102  0.042675  0.000205316 
0.0103  0.043083  0.000209604 
0.0104  0.043490  0.000213932 
0.0105  0.043895  0.000218302 
0.0106  0.044298  0.000222711 
0.0107  0.044700  0.000227161 
0.0108  0.045101  0.000231651 
0.0109  0.045500  0.000236181 
0.0110  0.045897  0.000240751 
0.0111  0.046292  0.000245361 
0.0112  0.046686  0.000250009 
0.0113  0.047079  0.000254698 
0.0114  0.047470  0.000259425 
0.0115  0.047859  0.000264192 
0.0116  0.048246  0.000268997 
0.0117  0.048632  0.000273841 
0.0118  0.049016  0.000278723 
0.0119  0.049399  0.000283644 
0.0120  0.049779  0.000288603 
0.0121  0.050158  0.0002936 
0.0122  0.050536  0.000298634 
0.0123  0.050911  0.000303707 
0.0124  0.051285  0.000308817 
0.0125  0.051657  0.000313964 
0.0126  0.052028  0.000319148 
0.0127  0.052396  0.000324369 
0.0128  0.052763  0.000329627 
0.0129  0.053128  0.000334922 
0.0130  0.053492  0.000340253 
0.0131  0.053853  0.00034562 
0.0132  0.054213  0.000351023 
0.0133  0.054571  0.000356463 
0.0134  0.054927  0.000361938 
0.0135  0.055281  0.000367448 
0.0136  0.055634  0.000372994 
0.0137  0.055984  0.000378575 
0.0138  0.056333  0.000384191 
0.0139  0.056680  0.000389841 
0.0140  0.057025  0.000395527 
0.0141  0.057368  0.000401246 
0.0142  0.057710  0.000407 
0.0143  0.058049  0.000412788 
0.0144  0.058387  0.00041861 
0.0145  0.058722  0.000424465 
0.0146  0.059056  0.000430354 
0.0147  0.059388  0.000436277 
0.0148  0.059718  0.000442232 
0.0149  0.060046  0.00044822 
0.0150  0.060372  0.000454241 
0.0151  0.060696  0.000460294 
0.0152  0.061018  0.00046638 
0.0153  0.061338  0.000472498 
0.0154  0.061656  0.000478647 
0.0155  0.061972  0.000484829 
0.0156  0.062286  0.000491042 
0.0157  0.062598  0.000497286 
0.0158  0.062908  0.000503561 
0.0159  0.063216  0.000509868 
0.0160  0.063523  0.000516205 
0.0161  0.063827  0.000522572 
0.0162  0.064129  0.00052897 
0.0163  0.064429  0.000535398 
0.0164  0.064727  0.000541856 
0.0165  0.065023  0.000548343 
0.0166  0.065316  0.00055486 
0.0167  0.065608  0.000561406 
0.0168  0.065898  0.000567982 
0.0169  0.066186  0.000574586 
0.0170  0.066471  0.000581219 
0.0171  0.066754  0.00058788 
0.0172  0.067036  0.000594569 
0.0173  0.067315  0.000601287 
0.0174  0.067592  0.000608032 
0.0175  0.067867  0.000614805 
0.0176  0.068140  0.000621606 
0.0177  0.068411  0.000628433 
0.0178  0.068679  0.000635288 
0.0179  0.068946  0.000642169 
0.0180  0.069210  0.000649077 
0.0181  0.069472  0.000656011 
0.0182  0.069732  0.000662971 
0.0183  0.069990  0.000669957 
0.0184  0.070245  0.000676969 
0.0185  0.070499  0.000684006 
0.0186  0.070750  0.000691069 
0.0187  0.070999  0.000698156 
0.0188  0.071246  0.000705268 
0.0189  0.071491  0.000712405 
0.0190  0.071733  0.000719567 
0.0191  0.071973  0.000726752 
0.0192  0.072211  0.000733961 
0.0193  0.072447  0.000741194 
0.0194  0.072680  0.00074845 
0.0195  0.072912  0.00075573 
0.0196  0.073141  0.000763033 
0.0197  0.073367  0.000770358 
0.0198  0.073592  0.000777706 
0.0199  0.073814  0.000785076 
0.0200  0.074034  0.000792469 
0.0201  0.074252  0.000799883 
0.0202  0.074467  0.000807319 
0.0203  0.074680  0.000814776 
0.0204  0.074891  0.000822255 
0.0205  0.075100  0.000829755 
0.0206  0.075306  0.000837275 
0.0207  0.075510  0.000844816 
0.0208  0.075712  0.000852377 
0.0209  0.075911  0.000859958 
0.0210  0.076108  0.000867559 
0.0211  0.076303  0.000875179 
0.0212  0.076495  0.000882819 
0.0213  0.076685  0.000890478 
0.0214  0.076873  0.000898156 
0.0215  0.077058  0.000905853 
0.0216  0.077241  0.000913568 
0.0217  0.077422  0.000921301 
0.0218  0.077600  0.000929052 
0.0219  0.077776  0.000936821 
0.0220  0.077950  0.000944607 
0.0221  0.078121  0.000952411 
0.0222  0.078290  0.000960232 
0.0223  0.078457  0.000968069 
0.0224  0.078621  0.000975923 
0.0225  0.078783  0.000983793 
0.0226  0.078942  0.000991679 
0.0227  0.079099  0.000999581 
0.0228  0.079254  0.0010075 
0.0229  0.079406  0.00101543 
0.0230  0.079556  0.00102338 
0.0231  0.079703  0.00103134 
0.0232  0.079848  0.00103932 
0.0233  0.079991  0.00104731 
0.0234  0.080131  0.00105532 
0.0235  0.080269  0.00106334 
0.0236  0.080405  0.00107137 
0.0237  0.080538  0.00107942 
0.0238  0.080668  0.00108748 
0.0239  0.080796  0.00109555 
0.0240  0.080922  0.00110364 
0.0241  0.081046  0.00111174 
0.0242  0.081166  0.00111985 
0.0243  0.081285  0.00112797 
0.0244  0.081401  0.00113611 
0.0245  0.081514  0.00114425 
0.0246  0.081626  0.00115241 
0.0247  0.081734  0.00116058 
0.0248  0.081841  0.00116875 
0.0249  0.081944  0.00117694 
0.0250  0.082046  0.00118514 
0.0251  0.082145  0.00119335 
0.0252  0.082241  0.00120157 
0.0253  0.082335  0.0012098 
0.0254  0.082427  0.00121804 
0.0255  0.082516  0.00122629 
0.0256  0.082602  0.00123454 
0.0257  0.082686  0.00124281 
0.0258  0.082768  0.00125108 
0.0259  0.082847  0.00125936 
0.0260  0.082924  0.00126765 
0.0261  0.082998  0.00127595 
0.0262  0.083070  0.00128425 
0.0263  0.083140  0.00129256 
0.0264  0.083206  0.00130088 
0.0265  0.083271  0.0013092 
0.0266  0.083333  0.00131753 
0.0267  0.083392  0.00132587 
0.0268  0.083449  0.00133421 
0.0269  0.083504  0.00134256 
0.0270  0.083556  0.00135091 
0.0271  0.083605  0.00135927 
0.0272  0.083652  0.00136763 
0.0273  0.083697  0.001376 
0.0274  0.083739  0.00138437 
0.0275  0.083778  0.00139275 
0.0276  0.083816  0.00140113 
0.0277  0.083850  0.00140951 
0.0278  0.083882  0.0014179 
0.0279  0.083912  0.00142629 
0.0280  0.083939  0.00143468 
0.0281  0.083964  0.00144307 
0.0282  0.083986  0.00145147 
0.0283  0.084006  0.00145987 
0.0284  0.084023  0.00146827 
0.0285  0.084038  0.00147667 
0.0286  0.084050  0.00148508 
0.0287  0.084060  0.00149348 
0.0288  0.084067  0.00150189 
0.0289  0.084072  0.0015103 
0.0290  0.084074  0.0015187 
0.0291  0.084074  0.00152711 
0.0292  0.084071  0.00153552 
0.0293  0.084066  0.00154393 
0.0294  0.084058  0.00155233 
0.0295  0.084048  0.00156074 
0.0296  0.084035  0.00156914 
0.0297  0.084020  0.00157754 
0.0298  0.084003  0.00158595 
0.0299  0.083983  0.00159435 
0.0300  0.083960  0.00160274 
0.0301  0.083935  0.00161114 
0.0302  0.083907  0.00161953 
0.0303  0.083877  0.00162792 
0.0304  0.083845  0.0016363 
0.0305  0.083810  0.00164469 
0.0306  0.083773  0.00165307 
0.0307  0.083733  0.00166144 
0.0308  0.083690  0.00166981 
0.0309  0.083646  0.00167818 
0.0310  0.083598  0.00168654 
0.0311  0.083549  0.0016949 
0.0312  0.083496  0.00170325 
0.0313  0.083442  0.0017116 
0.0314  0.083384  0.00171994 
0.0315  0.083325  0.00172828 
0.0316  0.083263  0.0017366 
0.0317  0.083198  0.00174493 
0.0318  0.083131  0.00175324 
0.0319  0.083062  0.00176155 
0.0320  0.082990  0.00176986 
0.0321  0.082916  0.00177815 
0.0322  0.082839  0.00178644 
0.0323  0.082760  0.00179472 
0.0324  0.082678  0.00180299 
0.0325  0.082594  0.00181126 
0.0326  0.082507  0.00181951 
0.0327  0.082418  0.00182776 
0.0328  0.082327  0.00183599 
0.0329  0.082233  0.00184422 
0.0330  0.082137  0.00185244 
0.0331  0.082038  0.00186065 
0.0332  0.081937  0.00186885 
0.0333  0.081833  0.00187704 
0.0334  0.081728  0.00188521 
0.0335  0.081619  0.00189338 
0.0336  0.081508  0.00190154 
0.0337  0.081395  0.00190968 
0.0338  0.081280  0.00191782 
0.0339  0.081162  0.00192594 
0.0340  0.081041  0.00193405 
0.0341  0.080919  0.00194215 
0.0342  0.080794  0.00195023 
0.0343  0.080666  0.00195831 
0.0344  0.080536  0.00196637 
0.0345  0.080404  0.00197441 
0.0346  0.080269  0.00198245 
0.0347  0.080132  0.00199047 
0.0348  0.079993  0.00199847 
0.0349  0.079851  0.00200647 
0.0350  0.079707  0.00201444 
0.0351  0.079561  0.00202241 
0.0352  0.079412  0.00203036 
0.0353  0.079261  0.00203829 
0.0354  0.079107  0.00204621 
0.0355  0.078951  0.00205411 
0.0356  0.078793  0.002062 
0.0357  0.078633  0.00206987 
0.0358  0.078470  0.00207772 
0.0359  0.078305  0.00208556 
0.0360  0.078137  0.00209339 
0.0361  0.077967  0.00210119 
0.0362  0.077795  0.00210898 
0.0363  0.077621  0.00211675 
0.0364  0.077444  0.0021245 
0.0365  0.077265  0.00213224 
0.0366  0.077084  0.00213996 
0.0367  0.076900  0.00214765 
0.0368  0.076715  0.00215534 
0.0369  0.076526  0.002163 
0.0370  0.076336  0.00217064 
0.0371  0.076143  0.00217826 
0.0372  0.075949  0.00218587 
0.0373  0.075751  0.00219345 
0.0374  0.075552  0.00220102 
0.0375  0.075350  0.00220856 
0.0376  0.075147  0.00221609 
0.0377  0.074940  0.00222359 
0.0378  0.074732  0.00223108 
0.0379  0.074522  0.00223854 
0.0380  0.074309  0.00224598 
0.0381  0.074094  0.0022534 
0.0382  0.073877  0.0022608 
0.0383  0.073657  0.00226818 
0.0384  0.073436  0.00227553 
0.0385  0.073212  0.00228286 
0.0386  0.072986  0.00229017 
0.0387  0.072758  0.00229746 
0.0388  0.072528  0.00230473 
0.0389  0.072295  0.00231197 
0.0390  0.072061  0.00231918 
0.0391  0.071824  0.00232638 
0.0392  0.071585  0.00233355 
0.0393  0.071344  0.0023407 
0.0394  0.071101  0.00234782 
0.0395  0.070856  0.00235492 
0.0396  0.070608  0.00236199 
0.0397  0.070359  0.00236904 
0.0398  0.070107  0.00237606 
0.0399  0.069854  0.00238306 
0.0400  0.069598  0.00239003 
0.0401  0.069340  0.00239698 
0.0402  0.069080  0.0024039 
0.0403  0.068818  0.00241079 
0.0404  0.068554  0.00241766 
0.0405  0.068288  0.00242451 
0.0406  0.068019  0.00243132 
0.0407  0.067749  0.00243811 
0.0408  0.067477  0.00244487 
0.0409  0.067203  0.0024516 
0.0410  0.066926  0.00245831 
0.0411  0.066648  0.00246499 
0.0412  0.066368  0.00247164 
0.0413  0.066085  0.00247826 
0.0414  0.065801  0.00248486 
0.0415  0.065515  0.00249142 
0.0416  0.065226  0.00249796 
0.0417  0.064936  0.00250447 
0.0418  0.064644  0.00251095 
0.0419  0.064350  0.0025174 
0.0420  0.064054  0.00252382 
0.0421  0.063756  0.00253021 
0.0422  0.063456  0.00253657 
0.0423  0.063154  0.0025429 
0.0424  0.062850  0.0025492 
0.0425  0.062544  0.00255547 
0.0426  0.062237  0.00256171 
0.0427  0.061927  0.00256792 
0.0428  0.061616  0.00257409 
0.0429  0.061302  0.00258024 
0.0430  0.060987  0.00258635 
0.0431  0.060670  0.00259244 
0.0432  0.060351  0.00259849 
0.0433  0.060031  0.00260451 
0.0434  0.059708  0.00261049 
0.0435  0.059384  0.00261645 
0.0436  0.059058  0.00262237 
0.0437  0.058730  0.00262826 
0.0438  0.058400  0.00263412 
0.0439  0.058068  0.00263994 
0.0440  0.057735  0.00264573 
0.0441  0.057400  0.00265149 
0.0442  0.057063  0.00265721 
0.0443  0.056724  0.0026629 
0.0444  0.056384  0.00266855 
0.0445  0.056042  0.00267418 
0.0446  0.055698  0.00267976 
0.0447  0.055352  0.00268532 
0.0448  0.055005  0.00269083 
0.0449  0.054656  0.00269632 
0.0450  0.054305  0.00270176 
0.0451  0.053953  0.00270718 
0.0452  0.053599  0.00271255 
0.0453  0.053243  0.0027179 
0.0454  0.052886  0.0027232 
0.0455  0.052527  0.00272847 
0.0456  0.052166  0.00273371 
0.0457  0.051804  0.00273891 
0.0458  0.051440  0.00274407 
0.0459  0.051074  0.00274919 
0.0460  0.050707  0.00275428 
0.0461  0.050338  0.00275934 
0.0462  0.049968  0.00276435 
0.0463  0.049596  0.00276933 
0.0464  0.049223  0.00277427 
0.0465  0.048848  0.00277917 
0.0466  0.048471  0.00278404 
0.0467  0.048093  0.00278887 
0.0468  0.047713  0.00279366 
0.0469  0.047332  0.00279841 
0.0470  0.046950  0.00280312 
0.0471  0.046566  0.0028078 
0.0472  0.046180  0.00281244 
0.0473  0.045793  0.00281704 
0.0474  0.045404  0.0028216 
0.0475  0.045014  0.00282612 
0.0476  0.044623  0.0028306 
0.0477  0.044230  0.00283504 
0.0478  0.043836  0.00283945 
0.0479  0.043440  0.00284381 
0.0480  0.043043  0.00284813 
0.0481  0.042645  0.00285242 
0.0482  0.042245  0.00285666 
0.0483  0.041843  0.00286087 
0.0484  0.041441  0.00286503 
0.0485  0.041037  0.00286915 
0.0486  0.040631  0.00287324 
0.0487  0.040225  0.00287728 
0.0488  0.039817  0.00288128 
0.0489  0.039408  0.00288524 
0.0490  0.038997  0.00288916 
0.0491  0.038585  0.00289304 
0.0492  0.038172  0.00289688 
0.0493  0.037758  0.00290068 
0.0494  0.037342  0.00290443 
0.0495  0.036925  0.00290815 
0.0496  0.036507  0.00291182 
0.0497  0.036088  0.00291545 
0.0498  0.035667  0.00291904 
0.0499  0.035245  0.00292258 
0.0500  0.034822  0.00292608 
0.0501  0.034398  0.00292955 
0.0502  0.033973  0.00293296 
0.0503  0.033546  0.00293634 
0.0504  0.033118  0.00293967 
0.0505  0.032690  0.00294296 
0.0506  0.032260  0.00294621 
0.0507  0.031829  0.00294942 
0.0508  0.031397  0.00295258 
0.0509  0.030963  0.00295569 
0.0510  0.030529  0.00295877 
0.0511  0.030094  0.0029618 
0.0512  0.029657  0.00296479 
0.0513  0.029220  0.00296773 
0.0514  0.028781  0.00297063 
0.0515  0.028342  0.00297349 
0.0516  0.027901  0.0029763 
0.0517  0.027460  0.00297907 
0.0518  0.027017  0.00298179 
0.0519  0.026574  0.00298447 
0.0520  0.026129  0.00298711 
0.0521  0.025684  0.0029897 
0.0522  0.025237  0.00299224 
0.0523  0.024790  0.00299475 
0.0524  0.024341  0.0029972 
0.0525  0.023892  0.00299961 
0.0526  0.023442  0.00300198 
0.0527  0.022991  0.0030043 
0.0528  0.022539  0.00300658 
0.0529  0.022087  0.00300881 
0.0530  0.021633  0.003011 
0.0531  0.021179  0.00301314 
0.0532  0.020723  0.00301523 
0.0533  0.020267  0.00301728 
0.0534  0.019810  0.00301928 
0.0535  0.019353  0.00302124 
0.0536  0.018894  0.00302316 
0.0537  0.018435  0.00302502 
0.0538  0.017975  0.00302684 
0.0539  0.017514  0.00302862 
0.0540  0.017053  0.00303035 
0.0541  0.016591  0.00303203 
0.0542  0.016128  0.00303366 
0.0543  0.015664  0.00303525 
0.0544  0.015200  0.0030368 
0.0545  0.014735  0.00303829 
0.0546  0.014269  0.00303974 
0.0547  0.013803  0.00304115 
0.0548  0.013336  0.0030425 
0.0549  0.012868  0.00304381 
0.0550  0.012400  0.00304508 
0.0551  0.011931  0.00304629 
0.0552  0.011462  0.00304746 
0.0553  0.010992  0.00304859 
0.0554  0.010522  0.00304966 
0.0555  0.010050  0.00305069 
0.0556  0.009579  0.00305167 
0.0557  0.009107  0.00305261 
0.0558  0.008634  0.00305349 
0.0559  0.008161  0.00305433 
0.0560  0.007687  0.00305513 
0.0561  0.007213  0.00305587 
0.0562  0.006738  0.00305657 
0.0563  0.006263  0.00305722 
0.0564  0.005788  0.00305782 
0.0565  0.005311  0.00305838 
0.0566  0.004835  0.00305888 
0.0567  0.004358  0.00305934 
0.0568  0.003881  0.00305975 
0.0569  0.003403  0.00306012 
0.0570  0.002925  0.00306044 
0.0571  0.002447  0.0030607 
0.0572  0.001968  0.00306092 
0.0573  0.001489  0.0030611 
0.0574  0.001010  0.00306122 
0.0575  0.000530  0.0030613 
0.0576  0.000050  0.00306133 
0.0577  -0.000430  0.00306131 
0.0578  -0.000911  0.00306124 
0.0579  -0.001392  0.00306113 
0.0580  -0.001873  0.00306096 
0.0581  -0.002354  0.00306075 
0.0582  -0.002836  0.00306049 
0.0583  -0.003317  0.00306019 
0.0584  -0.003799  0.00305983 
0.0585  -0.004281  0.00305943 
0.0586  -0.004764  0.00305897 
0.0587  -0.005246  0.00305847 
0.0588  -0.005729  0.00305792 
0.0589  -0.006212  0.00305733 
0.0590  -0.006695  0.00305668 
0.0591  -0.007178  0.00305599 
0.0592  -0.007661  0.00305525 
0.0593  -0.008144  0.00305446 
0.0594  -0.008627  0.00305362 
0.0595  -0.009111  0.00305273 
0.0596  -0.009594  0.0030518 
0.0597  -0.010078  0.00305081 
0.0598  -0.010561  0.00304978 
0.0599  -0.011045  0.0030487 
0.0600  -0.011528  0.00304757 
0.0601  -0.012012  0.00304639 
0.0602  -0.012495  0.00304517 
0.0603  -0.012979  0.00304389 
0.0604  -0.013462  0.00304257 
0.0605  -0.013946  0.0030412 
0.0606  -0.014429  0.00303978 
0.0607  -0.014912  0.00303832 
0.0608  -0.015395  0.0030368 
0.0609  -0.015878  0.00303524 
0.0610  -0.016361  0.00303363 
0.0611  -0.016844  0.00303197 
0.0612  -0.017327  0.00303026 
0.0613  -0.017809  0.0030285 
0.0614  -0.018292  0.00302669 
0.0615  -0.018774  0.00302484 
0.0616  -0.019256  0.00302294 
0.0617  -0.019737  0.00302099 
0.0618  -0.020219  0.00301899 
0.0619  -0.020700  0.00301695 
0.0620  -0.021181  0.00301485 
0.0621  -0.021662  0.00301271 
0.0622  -0.022143  0.00301052 
0.0623  -0.022623  0.00300828 
0.0624  -0.023103  0.003006 
0.0625  -0.023582  0.00300366 
0.0626  -0.024062  0.00300128 
0.0627  -0.024541  0.00299885 
0.0628  -0.025019  0.00299637 
0.0629  -0.025498  0.00299385 
0.0630  -0.025976  0.00299127 
0.0631  -0.026453  0.00298865 
0.0632  -0.026930  0.00298598 
0.0633  -0.027407  0.00298326 
0.0634  -0.027884  0.0029805 
0.0635  -0.028360  0.00297769 
0.0636  -0.028835  0.00297483 
0.0637  -0.029310  0.00297192 
0.0638  -0.029785  0.00296897 
0.0639  -0.030259  0.00296596 
0.0640  -0.030733  0.00296291 
0.0641  -0.031206  0.00295982 
0.0642  -0.031678  0.00295667 
0.0643  -0.032150  0.00295348 
0.0644  -0.032622  0.00295024 
0.0645  -0.033093  0.00294696 
0.0646  -0.033564  0.00294362 
0.0647  -0.034033  0.00294024 
0.0648  -0.034503  0.00293682 
0.0649  -0.034972  0.00293334 
0.0650  -0.035440  0.00292982 
0.0651  -0.035907  0.00292626 
0.0652  -0.036374  0.00292264 
0.0653  -0.036840  0.00291898 
0.0654  -0.037306  0.00291527 
0.0655  -0.037771  0.00291152 
0.0656  -0.038235  0.00290772 
0.0657  -0.038698  0.00290387 
0.0658  -0.039161  0.00289998 
0.0659  -0.039623  0.00289604 
0.0660  -0.040085  0.00289206 
0.0661  -0.040545  0.00288802 
0.0662  -0.041005  0.00288395 
0.0663  -0.041465  0.00287982 
0.0664  -0.041923  0.00287565 
0.0665  -0.042381  0.00287144 
0.0666  -0.042837  0.00286718 
0.0667  -0.043293  0.00286287 
0.0668  -0.043748  0.00285852 
0.0669  -0.044203  0.00285412 
0.0670  -0.044656  0.00284968 
0.0671  -0.045109  0.00284519 
0.0672  -0.045561  0.00284066 
0.0673  -0.046012  0.00283608 
0.0674  -0.046462  0.00283145 
0.0675  -0.046911  0.00282679 
0.0676  -0.047359  0.00282207 
0.0677  -0.047806  0.00281731 
0.0678  -0.048253  0.00281251 
0.0679  -0.048698  0.00280766 
0.0680  -0.049142  0.00280277 
0.0681  -0.049586  0.00279783 
0.0682  -0.050028  0.00279285 
0.0683  -0.050470  0.00278783 
0.0684  -0.050910  0.00278276 
0.0685  -0.051350  0.00277765 
0.0686  -0.051788  0.00277249 
0.0687  -0.052226  0.00276729 
0.0688  -0.052662  0.00276204 
0.0689  -0.053097  0.00275676 
0.0690  -0.053531  0.00275143 
0.0691  -0.053965  0.00274605 
0.0692  -0.054397  0.00274063 
0.0693  -0.054828  0.00273517 
0.0694  -0.055257  0.00272967 
0.0695  -0.055686  0.00272412 
0.0696  -0.056114  0.00271853 
0.0697  -0.056540  0.0027129 
0.0698  -0.056965  0.00270722 
0.0699  -0.057390  0.0027015 
0.0700  -0.057812  0.00269574 
0.0701  -0.058234  0.00268994 
0.0702  -0.058655  0.0026841 
0.0703  -0.059074  0.00267821 
0.0704  -0.059492  0.00267228 
0.0705  -0.059909  0.00266631 
0.0706  -0.060325  0.0026603 
0.0707  -0.060739  0.00265425 
0.0708  -0.061152  0.00264815 
0.0709  -0.061564  0.00264202 
0.0710  -0.061974  0.00263584 
0.0711  -0.062384  0.00262962 
0.0712  -0.062792  0.00262336 
0.0713  -0.063198  0.00261706 
0.0714  -0.063603  0.00261072 
0.0715  -0.064007  0.00260434 
0.0716  -0.064410  0.00259792 
0.0717  -0.064811  0.00259146 
0.0718  -0.065211  0.00258496 
0.0719  -0.065610  0.00257842 
0.0720  -0.066007  0.00257184 
0.0721  -0.066402  0.00256522 
0.0722  -0.066797  0.00255856 
0.0723  -0.067189  0.00255186 
0.0724  -0.067581  0.00254512 
0.0725  -0.067971  0.00253834 
0.0726  -0.068359  0.00253153 
0.0727  -0.068746  0.00252467 
0.0728  -0.069132  0.00251778 
0.0729  -0.069516  0.00251084 
0.0730  -0.069899  0.00250387 
0.0731  -0.070280  0.00249686 
0.0732  -0.070659  0.00248982 
0.0733  -0.071038  0.00248273 
0.0734  -0.071414  0.00247561 
0.0735  -0.071789  0.00246845 
0.0736  -0.072163  0.00246125 
0.0737  -0.072534  0.00245402 
0.0738  -0.072905  0.00244675 
0.0739  -0.073274  0.00243944 
0.0740  -0.073641  0.00243209 
0.0741  -0.074006  0.00242471 
0.0742  -0.074370  0.00241729 
0.0743  -0.074733  0.00240983 
0.0744  -0.075093  0.00240234 
0.0745  -0.075452  0.00239482 
0.0746  -0.075810  0.00238725 
0.0747  -0.076166  0.00237965 
0.0748  -0.076520  0.00237202 
0.0749  -0.076872  0.00236435 
0.0750  -0.077223  0.00235665 
0.0751  -0.077572  0.00234891 
0.0752  -0.077920  0.00234113 
0.0753  -0.078265  0.00233332 
0.0754  -0.078609  0.00232548 
0.0755  -0.078952  0.0023176 
0.0756  -0.079292  0.00230969 
0.0757  -0.079631  0.00230174 
0.0758  -0.079968  0.00229376 
0.0759  -0.080303  0.00228575 
0.0760  -0.080637  0.0022777 
0.0761  -0.080968  0.00226962 
0.0762  -0.081298  0.00226151 
0.0763  -0.081626  0.00225336 
0.0764  -0.081953  0.00224518 
0.0765  -0.082277  0.00223697 
0.0766  -0.082600  0.00222873 
0.0767  -0.082921  0.00222045 
0.0768  -0.083240  0.00221214 
0.0769  -0.083557  0.0022038 
0.0770  -0.083873  0.00219543 
0.0771  -0.084186  0.00218703 
0.0772  -0.084498  0.00217859 
0.0773  -0.084807  0.00217013 
0.0774  -0.085115  0.00216163 
0.0775  -0.085421  0.00215311 
0.0776  -0.085725  0.00214455 
0.0777  -0.086028  0.00213596 
0.0778  -0.086328  0.00212734 
0.0779  -0.086626  0.0021187 
0.0780  -0.086922  0.00211002 
0.0781  -0.087217  0.00210131 
0.0782  -0.087509  0.00209257 
0.0783  -0.087800  0.00208381 
0.0784  -0.088089  0.00207501 
0.0785  -0.088375  0.00206619 
0.0786  -0.088660  0.00205734 
0.0787  -0.088943  0.00204846 
0.0788  -0.089223  0.00203955 
0.0789  -0.089502  0.00203062 
0.0790  -0.089779  0.00202165 
0.0791  -0.090053  0.00201266 
0.0792  -0.090326  0.00200364 
0.0793  -0.090597  0.00199459 
0.0794  -0.090865  0.00198552 
0.0795  -0.091132  0.00197642 
0.0796  -0.091396  0.00196729 
0.0797  -0.091659  0.00195814 
0.0798  -0.091919  0.00194896 
0.0799  -0.092177  0.00193976 
0.0800  -0.092434  0.00193053 
0.0801  -0.092688  0.00192127 
