43.6 399.859 100.141 
43.7 399.862 100.138 
43.8 399.865 100.135 
43.9 399.868 100.132 
44 399.871 100.129 
44.1 399.874 100.126 
44.2 399.877 100.123 
44.3 399.88 100.12 
44.4 399.882 100.118 
44.5 399.885 100.115 
44.6 399.888 100.112 
44.7 399.89 100.11 
44.8 399.893 100.107 
44.9 399.895 100.105 
45 399.898 100.102 
45.1 399.9 100.1 
45.2 399.902 100.098 
45.3 399.904 100.096 
45.4 399.906 100.094 
45.5 399.909 100.091 
45.6 399.911 100.089 
45.7 399.913 100.087 
45.8 399.915 100.085 
45.9 399.917 100.083 
46 399.918 100.082 
46.1 399.92 100.08 
46.2 399.922 100.078 
46.3 399.924 100.076 
46.4 399.926 100.074 
46.5 399.927 100.073 
46.6 399.929 100.071 
46.7 399.931 100.069 
46.8 399.932 100.068 
46.9 399.934 100.066 
47 399.935 100.065 
47.1 399.937 100.063 
47.2 399.938 100.062 
47.3 399.939 100.061 
47.4 399.941 100.059 
47.5 399.942 100.058 
47.6 399.943 100.057 
47.7 399.945 100.055 
47.8 399.946 100.054 
47.9 399.947 100.053 
48 399.948 100.052 
48.1 399.95 100.05 
48.2 399.951 100.049 
48.3 399.952 100.048 
48.4 399.953 100.047 
48.5 399.954 100.046 
48.6 399.955 100.045 
48.7 399.956 100.044 
48.8 399.957 100.043 
48.9 399.958 100.042 
49 399.959 100.041 
49.1 399.96 100.04 
49.2 399.961 100.039 
49.3 399.962 100.038 
49.4 399.963 100.037 
49.5 399.963 100.037 
49.6 399.964 100.036 
49.7 399.965 100.035 
49.8 399.966 100.034 
49.9 399.967 100.033 
50 399.967 100.033 
50.1 399.968 100.032 
50.2 399.969 100.031 
50.3 399.97 100.03 
50.4 399.97 100.03 
50.5 399.971 100.029 
50.6 399.972 100.028 
50.7 399.972 100.028 
50.8 399.973 100.027 
50.9 399.973 100.027 
51 399.974 100.026 
51.1 399.975 100.025 
51.2 399.975 100.025 
51.3 399.976 100.024 
51.4 399.976 100.024 
51.5 399.977 100.023 
51.6 399.977 100.023 
51.7 399.978 100.022 
51.8 399.978 100.022 
51.9 399.979 100.021 
52 399.979 100.021 
52.1 399.98 100.02 
52.2 399.98 100.02 
52.3 399.981 100.019 
52.4 399.981 100.019 
52.5 399.982 100.018 
52.6 399.982 100.018 
52.7 399.982 100.018 
52.8 399.983 100.017 
52.9 399.983 100.017 
53 399.984 100.016 
53.1 399.984 100.016 
53.2 399.984 100.016 
53.3 399.985 100.015 
53.4 399.985 100.015 
53.5 399.985 100.015 
53.6 399.986 100.014 
53.7 399.986 100.014 
53.8 399.986 100.014 
53.9 399.987 100.013 
54 399.987 100.013 
54.1 399.987 100.013 
54.2 399.988 100.012 
54.3 399.988 100.012 
54.4 399.988 100.012 
54.5 399.988 100.012 
54.6 399.989 100.011 
54.7 399.989 100.011 
54.8 399.989 100.011 
54.9 399.989 100.011 
55 399.99 100.01 
55.1 399.99 100.01 
55.2 399.99 100.01 
55.3 399.99 100.01 
55.4 399.991 100.009 
55.5 399.991 100.009 
55.6 399.991 100.009 
55.7 399.991 100.009 
55.8 399.991 100.009 
55.9 399.992 100.008 
56 399.992 100.008 
56.1 399.992 100.008 
56.2 399.992 100.008 
56.3 399.992 100.008 
56.4 399.992 100.008 
56.5 399.993 100.007 
56.6 399.993 100.007 
56.7 399.993 100.007 
56.8 399.993 100.007 
56.9 399.993 100.007 
57 399.993 100.007 
57.1 399.994 100.006 
57.2 399.994 100.006 
57.3 399.994 100.006 
57.4 399.994 100.006 
57.5 399.994 100.006 
57.6 399.994 100.006 
57.7 399.994 100.006 
57.8 399.995 100.005 
57.9 399.995 100.005 
58 399.995 100.005 
58.1 399.995 100.005 
58.2 399.995 100.005 
58.3 399.995 100.005 
58.4 399.995 100.005 
58.5 399.995 100.005 
58.6 399.995 100.005 
58.7 399.996 100.004 
58.8 399.996 100.004 
58.9 399.996 100.004 
59 399.996 100.004 
59.1 399.996 100.004 
59.2 399.996 100.004 
59.3 399.996 100.004 
59.4 399.996 100.004 
59.5 399.996 100.004 
59.6 399.996 100.004 
59.7 399.996 100.004 
59.8 399.997 100.003 
59.9 399.997 100.003 
60 399.997 100.003 
60.1 399.997 100.003 
60.2 399.997 100.003 
60.3 399.997 100.003 
60.4 399.997 100.003 
60.5 399.997 100.003 
60.6 399.997 100.003 
60.7 399.997 100.003 
60.8 399.997 100.003 
60.9 399.997 100.003 
61 399.997 100.003 
61.1 399.997 100.003 
61.2 399.997 100.003 
61.3 399.998 100.002 
61.4 399.998 100.002 
61.5 399.998 100.002 
61.6 399.998 100.002 
61.7 399.998 100.002 
61.8 399.998 100.002 
61.9 399.998 100.002 
62 399.998 100.002 
62.1 399.998 100.002 
62.2 399.998 100.002 
62.3 399.998 100.002 
62.4 399.998 100.002 
62.5 399.998 100.002 
62.6 399.998 100.002 
62.7 399.998 100.002 
62.8 399.998 100.002 
62.9 399.998 100.002 
63 399.998 100.002 
63.1 399.998 100.002 
63.2 399.998 100.002 
63.3 399.998 100.002 
63.4 399.998 100.002 
63.5 399.999 100.001 
63.6 399.999 100.001 
63.7 399.999 100.001 
63.8 399.999 100.001 
63.9 399.999 100.001 
64 399.999 100.001 
64.1 399.999 100.001 
64.2 399.999 100.001 
64.3 399.999 100.001 
64.4 399.999 100.001 
64.5 399.999 100.001 
64.6 399.999 100.001 
64.7 399.999 100.001 
64.8 399.999 100.001 
64.9 399.999 100.001 
65 399.999 100.001 
65.1 399.999 100.001 
65.2 399.999 100.001 
65.3 399.999 100.001 
65.4 399.999 100.001 
65.5 399.999 100.001 
65.6 399.999 100.001 
65.7 399.999 100.001 
65.8 399.999 100.001 
65.9 399.999 100.001 
66 399.999 100.001 
66.1 399.999 100.001 
66.2 399.999 100.001 
66.3 399.999 100.001 
66.4 399.999 100.001 
66.5 399.999 100.001 
66.6 399.999 100.001 
66.7 399.999 100.001 
66.8 399.999 100.001 
66.9 399.999 100.001 
67 399.999 100.001 
67.1 399.999 100.001 
67.2 399.999 100.001 
67.3 399.999 100.001 
67.4 399.999 100.001 
67.5 399.999 100.001 
67.6 399.999 100.001 
67.7 399.999 100.001 
67.8 399.999 100.001 
67.9 399.999 100.001 
68 399.999 100.001 
68.1 399.999 100.001 
68.2 399.999 100.001 
68.3 400 100 
68.4 400 100 
68.5 400 100 
68.6 400 100 
68.7 400 100 
68.8 400 100 
68.9 400 100 
69 400 100 
69.1 400 100 
69.2 400 100 
69.3 400 100 
69.4 400 100 
69.5 400 100 
69.6 400 100 
69.7 400 100 
69.8 400 100 
69.9 400 100 
70 400 100 
70.1 400 100 
70.2 400 100 
70.3 400 100 
70.4 400 100 
70.5 400 100 
70.6 400 100 
70.7 400 100 
70.8 400 100 
70.9 400 100 
71 400 100 
71.1 400 100 
71.2 400 100 
71.3 400 100 
71.4 400 100 
71.5 400 100 
71.6 400 100 
71.7 400 100 
71.8 400 100 
71.9 400 100 
72 400 100 
72.1 400 100 
72.2 400 100 
72.3 400 100 
72.4 400 100 
72.5 400 100 
72.6 400 100 
72.7 400 100 
72.8 400 100 
72.9 400 100 
73 400 100 
73.1 400 100 
73.2 400 100 
73.3 400 100 
73.4 400 100 
73.5 400 100 
73.6 400 100 
73.7 400 100 
73.8 400 100 
73.9 400 100 
74 400 100 
74.1 400 100 
74.2 400 100 
74.3 400 100 
74.4 400 100 
74.5 400 100 
74.6 400 100 
74.7 400 100 
74.8 400 100 
74.9 400 100 
75 400 100 
75.1 400 100 
75.2 400 100 
75.3 400 100 
75.4 400 100 
75.5 400 100 
75.6 400 100 
75.7 400 100 
