0 8.50069e-48 1.56352e-46 2.75824e-45 4.67654e-44 7.62053e-43 1.19349e-41 1.79648e-40 2.59898e-39 3.6138e-38 4.82955e-37 6.20345e-36 7.65856e-35 9.08763e-34 1.03644e-32 1.13615e-31 1.19708e-30 1.21229e-29 1.18003e-28 1.10404e-27 9.92837e-27 8.58183e-26 7.13002e-25 5.69393e-24 4.37064e-23 3.22472e-22 2.28694e-21 1.55895e-20 1.02148e-19 6.43345e-19 3.89473e-18 2.26637e-17 1.26767e-16 6.81557e-16 3.52225e-15 1.74969e-14 8.35457e-14 3.83451e-13 1.69168e-12 7.17379e-12 2.92417e-11 1.14572e-10 4.31495e-10 1.56205e-09 5.43544e-09 1.818e-08 5.84487e-08 1.80623e-07 5.36527e-07 1.53189e-06 4.20415e-06 1.10904e-05 2.81209e-05 6.85371e-05 0.000160559 0.000361541 0.000782511 0.00162792 0.00325527 0.00625673 0.0115589 0.0205254 0.0350326 0.0574722 0.090625 0.137354 0.200096 0.280179 0.377082 0.487794 0.606511 0.724837 0.832611 0.919271 0.975539 0.99505 0.975539 0.919271 0.832611 0.724837 0.606511 0.487794 0.377082 0.280179 0.200096 0.137354 0.090625 0.0574722 0.0350326 0.0205254 0.0115589 0.00625673 0.00325527 0.00162792 0.000782511 0.000361541 0.000160559 6.85371e-05 2.81209e-05 1.10904e-05 4.20415e-06 1.53189e-06 5.36527e-07 1.80623e-07 5.84487e-08 1.818e-08 5.43544e-09 1.56205e-09 4.31495e-10 1.14572e-10 2.92417e-11 7.17379e-12 1.69168e-12 3.83451e-13 8.35457e-14 1.74969e-14 3.52225e-15 6.81557e-16 1.26767e-16 2.26637e-17 3.89473e-18 6.43345e-19 1.02148e-19 1.55895e-20 2.28694e-21 3.22472e-22 4.37064e-23 5.69393e-24 7.13002e-25 8.58183e-26 9.92837e-27 1.10404e-27 1.18003e-28 1.21229e-29 1.19708e-30 1.13615e-31 1.03644e-32 9.08763e-34 7.65856e-35 6.20345e-36 4.82955e-37 3.6138e-38 2.59898e-39 1.79648e-40 1.19349e-41 7.62053e-43 4.67654e-44 2.75824e-45 1.56352e-46 8.50069e-48 0 
0 4.91097e-47 8.74584e-46 1.49295e-44 2.44967e-43 3.86361e-42 5.8574e-41 8.53583e-40 1.19569e-38 1.60998e-37 2.08383e-36 2.59263e-35 3.10069e-34 3.56467e-33 3.93934e-32 4.18481e-31 4.27342e-30 4.19495e-29 3.95851e-28 3.59081e-27 3.1312e-26 2.62476e-25 2.11511e-24 1.63847e-23 1.22015e-22 8.73495e-22 6.01147e-21 3.9772e-20 2.52962e-19 1.54674e-18 9.09211e-18 5.13812e-17 2.79151e-16 1.45806e-15 7.32177e-15 3.53482e-14 1.64071e-13 7.32185e-13 3.14149e-12 1.29594e-11 5.14016e-11 1.96027e-10 7.18808e-10 2.5344e-09 8.59232e-09 2.80111e-08 8.78099e-08 2.64704e-07 7.67347e-07 2.13919e-06 5.73514e-06 1.47873e-05 3.66688e-05 8.74542e-05 0.00020061 0.000442616 0.00093933 0.00191752 0.00376535 0.00711261 0.0129249 0.0225948 0.0380008 0.0614879 0.0957224 0.143376 0.206628 0.286526 0.382305 0.490838 0.606393 0.720887 0.824673 0.907827 0.961689 0.980344 0.961689 0.907827 0.824673 0.720887 0.606393 0.490838 0.382305 0.286526 0.206628 0.143376 0.0957224 0.0614879 0.0380008 0.0225948 0.0129249 0.00711261 0.00376535 0.00191752 0.00093933 0.000442616 0.00020061 8.74542e-05 3.66688e-05 1.47873e-05 5.73514e-06 2.13919e-06 7.67347e-07 2.64704e-07 8.78099e-08 2.80111e-08 8.59232e-09 2.5344e-09 7.18808e-10 1.96027e-10 5.14016e-11 1.29594e-11 3.14149e-12 7.32185e-13 1.64071e-13 3.53482e-14 7.32177e-15 1.45806e-15 2.79151e-16 5.13812e-17 9.09211e-18 1.54674e-18 2.52962e-19 3.9772e-20 6.01147e-21 8.73495e-22 1.22015e-22 1.63847e-23 2.11511e-24 2.62476e-25 3.1312e-26 3.59081e-27 3.95851e-28 4.19495e-29 4.27342e-30 4.18481e-31 3.93934e-32 3.56467e-33 3.10069e-34 2.59263e-35 2.08383e-36 1.60998e-37 1.19569e-38 8.53583e-40 5.8574e-41 3.86361e-42 2.44967e-43 1.49295e-44 8.74584e-46 4.91097e-47 0 
0 2.8381e-46 4.90017e-45 8.10963e-44 1.29032e-42 1.97381e-41 2.90288e-40 4.10458e-39 5.57993e-38 7.29306e-37 9.16461e-36 1.10724e-34 1.28617e-33 1.43641e-32 1.54237e-31 1.59231e-30 1.58051e-29 1.50833e-28 1.38396e-27 1.22092e-26 1.03556e-25 8.44501e-25 6.62146e-24 4.99158e-23 3.61787e-22 2.52114e-21 1.68916e-20 1.08812e-19 6.73922e-19 4.01303e-18 2.29754e-17 1.26469e-16 6.69321e-16 3.40576e-15 1.6662e-14 7.83737e-14 3.54445e-13 1.54122e-12 6.44346e-12 2.59011e-11 1.00107e-10 3.72021e-10 1.32932e-09 4.56733e-09 1.50894e-08 4.79372e-08 1.46445e-07 4.30221e-07 1.21547e-06 3.30252e-06 8.63019e-06 2.16916e-05 5.24428e-05 0.000121964 0.000272873 0.000587368 0.00121652 0.00242452 0.00465029 0.00858474 0.0152553 0.0260983 0.0429893 0.0681905 0.104175 0.153297 0.217322 0.296843 0.390717 0.495637 0.60601 0.71426 0.811577 0.889061 0.939038 0.956311 0.939038 0.889061 0.811577 0.71426 0.60601 0.495637 0.390717 0.296843 0.217322 0.153297 0.104175 0.0681905 0.0429893 0.0260983 0.0152553 0.00858474 0.00465029 0.00242452 0.00121652 0.000587368 0.000272873 0.000121964 5.24428e-05 2.16916e-05 8.63019e-06 3.30252e-06 1.21547e-06 4.30221e-07 1.46445e-07 4.79372e-08 1.50894e-08 4.56733e-09 1.32932e-09 3.72021e-10 1.00107e-10 2.59011e-11 6.44346e-12 1.54122e-12 3.54445e-13 7.83737e-14 1.6662e-14 3.40576e-15 6.69321e-16 1.26469e-16 2.29754e-17 4.01303e-18 6.73922e-19 1.08812e-19 1.68916e-20 2.52114e-21 3.61787e-22 4.99158e-23 6.62146e-24 8.44501e-25 1.03556e-25 1.22092e-26 1.38396e-27 1.50833e-28 1.58051e-29 1.59231e-30 1.54237e-31 1.43641e-32 1.28617e-33 1.10724e-34 9.16461e-36 7.29306e-37 5.57993e-38 4.10458e-39 2.90288e-40 1.97381e-41 1.29032e-42 8.10963e-44 4.90017e-45 2.8381e-46 0 
0 1.60165e-45 2.68207e-44 4.3052e-43 6.64531e-42 9.8638e-41 1.40794e-39 1.93257e-38 2.55095e-37 3.23806e-36 3.95265e-35 4.63993e-34 5.23789e-33 5.68623e-32 5.9363e-31 5.95981e-30 5.75404e-29 5.34242e-28 4.77009e-27 4.0958e-26 3.382e-25 2.68553e-24 2.05071e-23 1.50591e-22 1.06343e-21 7.22158e-21 4.71592e-20 2.96149e-19 1.78838e-18 1.03851e-17 5.79915e-17 3.11396e-16 1.60789e-15 7.98341e-15 3.8116e-14 1.74989e-13 7.72493e-13 3.27912e-12 1.33843e-11 5.25299e-11 1.9824e-10 7.19362e-10 2.51001e-09 8.42129e-09 2.71679e-08 8.42782e-08 2.51397e-07 7.21106e-07 1.98904e-06 5.276e-06 1.34587e-05 3.30183e-05 7.79092e-05 0.000176821 0.000386033 0.000810784 0.00163842 0.00318597 0.0059624 0.0107409 0.0186288 0.0311137 0.0500554 0.0775888 0.115911 0.166944 0.23189 0.310748 0.40189 0.501799 0.605096 0.7049 0.793523 0.863417 0.908211 0.923641 0.908211 0.863417 0.793523 0.7049 0.605096 0.501799 0.40189 0.310748 0.23189 0.166944 0.115911 0.0775888 0.0500554 0.0311137 0.0186288 0.0107409 0.0059624 0.00318597 0.00163842 0.000810784 0.000386033 0.000176821 7.79092e-05 3.30183e-05 1.34587e-05 5.276e-06 1.98904e-06 7.21106e-07 2.51397e-07 8.42782e-08 2.71679e-08 8.42129e-09 2.51001e-09 7.19362e-10 1.9824e-10 5.25299e-11 1.33843e-11 3.27912e-12 7.72493e-13 1.74989e-13 3.8116e-14 7.98341e-15 1.60789e-15 3.11396e-16 5.79915e-17 1.03851e-17 1.78838e-18 2.96149e-19 4.71592e-20 7.22158e-21 1.06343e-21 1.50591e-22 2.05071e-23 2.68553e-24 3.382e-25 4.0958e-26 4.77009e-27 5.34242e-28 5.75404e-29 5.95981e-30 5.9363e-31 5.68623e-32 5.23789e-33 4.63993e-34 3.95265e-35 3.23806e-36 2.55095e-37 1.93257e-38 1.40794e-39 9.8638e-41 6.64531e-42 4.3052e-43 2.68207e-44 1.60165e-45 0 
0 8.82384e-45 1.43361e-43 2.23272e-42 3.34448e-41 4.81865e-40 6.6777e-39 8.90096e-38 1.14119e-36 1.40732e-35 1.66933e-34 1.90462e-33 2.09022e-32 2.20646e-31 2.24038e-30 2.18809e-29 2.05556e-28 1.85744e-27 1.61442e-26 1.3497e-25 1.08537e-24 8.39513e-24 6.24584e-23 4.46955e-22 3.0764e-21 2.03669e-20 1.2969e-19 7.94297e-19 4.67897e-18 2.65097e-17 1.44457e-16 7.57095e-16 3.81621e-15 1.85003e-14 8.62552e-14 3.86762e-13 1.66782e-12 6.91665e-12 2.75852e-11 1.058e-10 3.90226e-10 1.38409e-09 4.72086e-09 1.54841e-08 4.88374e-08 1.48121e-07 4.31997e-07 1.21155e-06 3.26737e-06 8.47341e-06 2.11314e-05 5.06778e-05 0.000116881 0.000259253 0.000553077 0.00113492 0.0022403 0.00425463 0.00777502 0.0136744 0.0231516 0.0377434 0.0592694 0.0896844 0.130826 0.184069 0.249936 0.327724 0.415255 0.508808 0.603309 0.692744 0.770786 0.831499 0.870043 0.883257 0.870043 0.831499 0.770786 0.692744 0.603309 0.508808 0.415255 0.327724 0.249936 0.184069 0.130826 0.0896844 0.0592694 0.0377434 0.0231516 0.0136744 0.00777502 0.00425463 0.0022403 0.00113492 0.000553077 0.000259253 0.000116881 5.06778e-05 2.11314e-05 8.47341e-06 3.26737e-06 1.21155e-06 4.31997e-07 1.48121e-07 4.88374e-08 1.54841e-08 4.72086e-09 1.38409e-09 3.90226e-10 1.058e-10 2.75852e-11 6.91665e-12 1.66782e-12 3.86762e-13 8.62552e-14 1.85003e-14 3.81621e-15 7.57095e-16 1.44457e-16 2.65097e-17 4.67897e-18 7.94297e-19 1.2969e-19 2.03669e-20 3.0764e-21 4.46955e-22 6.24584e-23 8.39513e-24 1.08537e-24 1.3497e-25 1.61442e-26 1.85744e-27 2.05556e-28 2.18809e-29 2.24038e-30 2.20646e-31 2.09022e-32 1.90462e-33 1.66933e-34 1.40732e-35 1.14119e-36 8.90096e-38 6.6777e-39 4.81865e-40 3.34448e-41 2.23272e-42 1.43361e-43 8.82384e-45 0 
0 4.74744e-44 7.48606e-43 1.13156e-41 1.64546e-40 2.30195e-39 3.09815e-38 4.01156e-37 4.99724e-36 5.98902e-35 6.90546e-34 7.66023e-33 8.17532e-32 8.39427e-31 8.29232e-30 7.88106e-29 7.20623e-28 6.33936e-27 5.36532e-26 4.36875e-25 3.42237e-24 2.57931e-23 1.87018e-22 1.30456e-21 8.75463e-21 5.65203e-20 3.51041e-19 2.09746e-18 1.20561e-17 6.66634e-17 3.54596e-16 1.81441e-15 8.93078e-15 4.22849e-14 1.92582e-13 8.43674e-13 3.55509e-12 1.44091e-11 5.61727e-11 2.10623e-10 7.5957e-10 2.63454e-09 8.78832e-09 2.81944e-08 8.69895e-08 2.58112e-07 7.36515e-07 2.02105e-06 5.33325e-06 1.35338e-05 3.30262e-05 7.75015e-05 0.000174895 0.000379548 0.000792127 0.00158994 0.00306942 0.00569981 0.0101824 0.0175023 0.028953 0.0461066 0.0707056 0.104462 0.148766 0.20435 0.270963 0.347136 0.430125 0.516054 0.600255 0.677741 0.743718 0.794038 0.825542 0.836265 0.825542 0.794038 0.743718 0.677741 0.600255 0.516054 0.430125 0.347136 0.270963 0.20435 0.148766 0.104462 0.0707056 0.0461066 0.028953 0.0175023 0.0101824 0.00569981 0.00306942 0.00158994 0.000792127 0.000379548 0.000174895 7.75015e-05 3.30262e-05 1.35338e-05 5.33325e-06 2.02105e-06 7.36515e-07 2.58112e-07 8.69895e-08 2.81944e-08 8.78832e-09 2.63454e-09 7.5957e-10 2.10623e-10 5.61727e-11 1.44091e-11 3.55509e-12 8.43674e-13 1.92582e-13 4.22849e-14 8.93078e-15 1.81441e-15 3.54596e-16 6.66634e-17 1.20561e-17 2.09746e-18 3.51041e-19 5.65203e-20 8.75463e-21 1.30456e-21 1.87018e-22 2.57931e-23 3.42237e-24 4.36875e-25 5.36532e-26 6.33936e-27 7.20623e-28 7.88106e-29 8.29232e-30 8.39427e-31 8.17532e-32 7.66023e-33 6.90546e-34 5.98902e-35 4.99724e-36 4.01156e-37 3.09815e-38 2.30195e-39 1.64546e-40 1.13156e-41 7.48606e-43 4.74744e-44 0 
0 2.49539e-43 3.82031e-42 5.60644e-41 7.9169e-40 1.07576e-38 1.40659e-37 1.76978e-36 2.14275e-35 2.49648e-34 2.79891e-33 3.01967e-32 3.13499e-31 3.13201e-30 3.01106e-29 2.78564e-28 2.47992e-27 2.12451e-26 1.75139e-25 1.38935e-24 1.06057e-23 7.79046e-23 5.50656e-22 3.74529e-21 2.45118e-20 1.54363e-19 9.35368e-19 5.45367e-18 3.05953e-17 1.65148e-16 8.57705e-16 4.28587e-15 2.06048e-14 9.53054e-14 4.24108e-13 1.81567e-12 7.47802e-12 2.9629e-11 1.12932e-10 4.1407e-10 1.46042e-09 4.95469e-09 1.61689e-08 5.0752e-08 1.53224e-07 4.44923e-07 1.24257e-06 3.33748e-06 8.62123e-06 2.14172e-05 5.11668e-05 0.000117555 0.000259723 0.000551824 0.00112748 0.00221538 0.00418627 0.00760804 0.0132991 0.022363 0.0361802 0.0563311 0.0844311 0.121876 0.169526 0.227388 0.29438 0.368252 0.445731 0.522868 0.595523 0.65986 0.712735 0.751873 0.775846 0.783912 0.775846 0.751873 0.712735 0.65986 0.595523 0.522868 0.445731 0.368252 0.29438 0.227388 0.169526 0.121876 0.0844311 0.0563311 0.0361802 0.022363 0.0132991 0.00760804 0.00418627 0.00221538 0.00112748 0.000551824 0.000259723 0.000117555 5.11668e-05 2.14172e-05 8.62123e-06 3.33748e-06 1.24257e-06 4.44923e-07 1.53224e-07 5.0752e-08 1.61689e-08 4.95469e-09 1.46042e-09 4.1407e-10 1.12932e-10 2.9629e-11 7.47802e-12 1.81567e-12 4.24108e-13 9.53054e-14 2.06048e-14 4.28587e-15 8.57705e-16 1.65148e-16 3.05953e-17 5.45367e-18 9.35368e-19 1.54363e-19 2.45118e-20 3.74529e-21 5.50656e-22 7.79046e-23 1.06057e-23 1.38935e-24 1.75139e-25 2.12451e-26 2.47992e-27 2.78564e-28 3.01106e-29 3.13201e-30 3.13499e-31 3.01967e-32 2.79891e-33 2.49648e-34 2.14275e-35 1.76978e-36 1.40659e-37 1.07576e-38 7.9169e-40 5.60644e-41 3.82031e-42 2.49539e-43 0 
0 1.28191e-42 1.90603e-41 2.71659e-40 3.7264e-39 4.91971e-38 6.25141e-37 7.64555e-36 8.99984e-35 1.01967e-33 1.11194e-32 1.16709e-31 1.17905e-30 1.14646e-29 1.07298e-28 9.66544e-28 8.38017e-27 6.9933e-26 5.61704e-25 4.34235e-24 3.23096e-23 2.31379e-22 1.59476e-21 1.0579e-20 6.754e-20 4.14993e-19 2.45402e-18 1.39657e-17 7.64875e-17 4.03134e-16 2.04472e-15 9.98002e-15 4.68742e-14 2.11851e-13 9.21323e-13 3.85536e-12 1.55231e-11 6.01368e-11 2.2415e-10 8.0382e-10 2.77325e-09 9.20482e-09 2.93916e-08 9.02816e-08 2.66765e-07 7.5822e-07 2.07294e-06 5.45111e-06 1.37873e-05 3.3539e-05 7.84669e-05 0.000176553 0.000382035 0.000794991 0.0015909 0.00306156 0.00566584 0.0100836 0.017259 0.028412 0.0449908 0.0685429 0.100493 0.141841 0.192839 0.252708 0.319516 0.390269 0.461251 0.528562 0.588711 0.639113 0.678318 0.705917 0.722174 0.727526 0.722174 0.705917 0.678318 0.639113 0.588711 0.528562 0.461251 0.390269 0.319516 0.252708 0.192839 0.141841 0.100493 0.0685429 0.0449908 0.028412 0.017259 0.0100836 0.00566584 0.00306156 0.0015909 0.000794991 0.000382035 0.000176553 7.84669e-05 3.3539e-05 1.37873e-05 5.45111e-06 2.07294e-06 7.5822e-07 2.66765e-07 9.02816e-08 2.93916e-08 9.20482e-09 2.77325e-09 8.0382e-10 2.2415e-10 6.01368e-11 1.55231e-11 3.85536e-12 9.21323e-13 2.11851e-13 4.68742e-14 9.98002e-15 2.04472e-15 4.03134e-16 7.64875e-17 1.39657e-17 2.45402e-18 4.14993e-19 6.754e-20 1.0579e-20 1.59476e-21 2.31379e-22 3.23096e-23 4.34235e-24 5.61704e-25 6.9933e-26 8.38017e-27 9.66544e-28 1.07298e-28 1.14646e-29 1.17905e-30 1.16709e-31 1.11194e-32 1.01967e-33 8.99984e-35 7.64555e-36 6.25141e-37 4.91971e-38 3.7264e-39 2.71659e-40 1.90603e-41 1.28191e-42 0 
0 6.43842e-42 9.30053e-41 1.28779e-39 1.71651e-38 2.20255e-37 2.72074e-36 3.23544e-35 3.70398e-34 4.0822e-33 4.33124e-32 4.42409e-31 4.35041e-30 4.11841e-29 3.75338e-28 3.29312e-27 2.78152e-26 2.26175e-25 1.77049e-24 1.3342e-23 9.67891e-23 6.75933e-22 4.54408e-21 2.94069e-20 1.83191e-19 1.09852e-18 6.34084e-18 3.52303e-17 1.88411e-16 9.69854e-16 4.80516e-15 2.29139e-14 1.05164e-13 4.64521e-13 1.97468e-12 8.07847e-12 3.18047e-11 1.20494e-10 4.39282e-10 1.54101e-09 5.20162e-09 1.68938e-08 5.27902e-08 1.5871e-07 4.59049e-07 1.27733e-06 3.41917e-06 8.80424e-06 2.18072e-05 5.19548e-05 0.000119057 0.0002624 0.000556216 0.0011339 0.002223 0.00419115 0.00759877 0.0132486 0.0222133 0.0358174 0.0555447 0.0828542 0.118904 0.164219 0.21837 0.279763 0.34564 0.412344 0.475853 0.532465 0.579463 0.615568 0.641 0.657125 0.665775 0.668464 0.665775 0.657125 0.641 0.615568 0.579463 0.532465 0.475853 0.412344 0.34564 0.279763 0.21837 0.164219 0.118904 0.0828542 0.0555447 0.0358174 0.0222133 0.0132486 0.00759877 0.00419115 0.002223 0.0011339 0.000556216 0.0002624 0.000119057 5.19548e-05 2.18072e-05 8.80424e-06 3.41917e-06 1.27733e-06 4.59049e-07 1.5871e-07 5.27902e-08 1.68938e-08 5.20162e-09 1.54101e-09 4.39282e-10 1.20494e-10 3.18047e-11 8.07847e-12 1.97468e-12 4.64521e-13 1.05164e-13 2.29139e-14 4.80516e-15 9.69854e-16 1.88411e-16 3.52303e-17 6.34084e-18 1.09852e-18 1.83191e-19 2.94069e-20 4.54408e-21 6.75933e-22 9.67891e-23 1.3342e-23 1.77049e-24 2.26175e-25 2.78152e-26 3.29312e-27 3.75338e-28 4.11841e-29 4.35041e-30 4.42409e-31 4.33124e-32 4.0822e-33 3.70398e-34 3.23544e-35 2.72074e-36 2.20255e-37 1.71651e-38 1.28779e-39 9.30053e-41 6.43842e-42 0 
0 3.1627e-41 4.44004e-40 5.97454e-39 7.74069e-38 9.65661e-37 1.15996e-35 1.34166e-34 1.49424e-33 1.60244e-32 1.65472e-31 1.64533e-30 1.57532e-29 1.45234e-28 1.28928e-27 1.10208e-26 9.07098e-26 7.18906e-25 5.48608e-24 4.03106e-23 2.85193e-22 1.94274e-21 1.27421e-20 8.04652e-20 4.89228e-19 2.86379e-18 1.61394e-17 8.75676e-17 4.574e-16 2.30004e-15 1.1134e-14 5.18832e-14 2.32731e-13 1.00489e-12 4.17644e-12 1.67072e-11 6.43271e-11 2.38376e-10 8.50149e-10 2.91792e-09 9.63787e-09 3.06338e-08 9.36945e-08 2.75743e-07 7.80819e-07 2.12733e-06 5.57621e-06 1.40618e-05 3.41133e-05 7.96091e-05 0.000178707 0.000385866 0.000801362 0.00160066 0.00307487 0.00568061 0.0100923 0.0172423 0.0283274 0.0447536 0.0679942 0.0993505 0.139632 0.188806 0.245712 0.307939 0.37197 0.43362 0.488731 0.533964 0.567491 0.589354 0.601355 0.606464 0.607886 0.608057 0.607886 0.606464 0.601355 0.589354 0.567491 0.533964 0.488731 0.43362 0.37197 0.307939 0.245712 0.188806 0.139632 0.0993505 0.0679942 0.0447536 0.0283274 0.0172423 0.0100923 0.00568061 0.00307487 0.00160066 0.000801362 0.000385866 0.000178707 7.96091e-05 3.41133e-05 1.40618e-05 5.57621e-06 2.12733e-06 7.80819e-07 2.75743e-07 9.36945e-08 3.06338e-08 9.63787e-09 2.91792e-09 8.50149e-10 2.38376e-10 6.43271e-11 1.67072e-11 4.17644e-12 1.00489e-12 2.32731e-13 5.18832e-14 1.1134e-14 2.30004e-15 4.574e-16 8.75676e-17 1.61394e-17 2.86379e-18 4.89228e-19 8.04652e-20 1.27421e-20 1.94274e-21 2.85193e-22 4.03106e-23 5.48608e-24 7.18906e-25 9.07098e-26 1.10208e-26 1.28928e-27 1.45234e-28 1.57532e-29 1.64533e-30 1.65472e-31 1.60244e-32 1.49424e-33 1.34166e-34 1.15996e-35 9.65661e-37 7.74069e-38 5.97454e-39 4.44004e-40 3.1627e-41 0 
